time	species	protein	transcript	ribo_density
0.000000	__proteinP_rbs	1.000000	0.000000	0.000000
0.000000	__ribosome	5.000000	0.000000	0.000000
15.713897	__proteinP_rbs	0.000000	0.000000	0.000000
15.713897	__ribosome	4.000000	0.000000	0.000000
15.714874	__proteinP_rbs	0.000000	0.000000	0.000000
15.714874	__ribosome	4.000000	0.000000	0.000000
15.715257	__proteinP_rbs	0.000000	0.000000	0.000000
15.715257	__ribosome	4.000000	0.000000	0.000000
15.715381	__proteinP_rbs	0.000000	0.000000	0.000000
15.715381	__ribosome	4.000000	0.000000	0.000000
15.715786	__proteinP_rbs	0.000000	0.000000	0.000000
15.715786	__ribosome	4.000000	0.000000	0.000000
15.715887	__proteinP_rbs	0.000000	0.000000	0.000000
15.715887	__ribosome	4.000000	0.000000	0.000000
15.716270	__proteinP_rbs	0.000000	0.000000	0.000000
15.716270	__ribosome	4.000000	0.000000	0.000000
15.716739	__proteinP_rbs	0.000000	0.000000	0.000000
15.716739	__ribosome	4.000000	0.000000	0.000000
15.716740	__proteinP_rbs	0.000000	0.000000	0.000000
15.716740	__ribosome	4.000000	0.000000	0.000000
15.716944	__proteinP_rbs	0.000000	0.000000	0.000000
15.716944	__ribosome	4.000000	0.000000	0.000000
15.716988	__proteinP_rbs	0.000000	0.000000	0.000000
15.716988	__ribosome	4.000000	0.000000	0.000000
15.717007	__proteinP_rbs	0.000000	0.000000	0.000000
15.717007	__ribosome	4.000000	0.000000	0.000000
15.717012	__proteinP_rbs	0.000000	0.000000	0.000000
15.717012	__ribosome	4.000000	0.000000	0.000000
15.717308	__proteinP_rbs	0.000000	0.000000	0.000000
15.717308	__ribosome	4.000000	0.000000	0.000000
15.718159	__proteinP_rbs	0.000000	0.000000	0.000000
15.718159	__ribosome	4.000000	0.000000	0.000000
19.191540	__proteinP_rbs	0.000000	0.000000	0.000000
19.191540	__ribosome	4.000000	0.000000	0.000000
19.191540	proteinP	1.000000	1.000000	1.000000
19.192372	__proteinP_rbs	0.000000	0.000000	0.000000
19.192372	__ribosome	4.000000	0.000000	0.000000
19.192372	proteinP	1.000000	1.000000	1.000000
19.193297	__proteinP_rbs	0.000000	0.000000	0.000000
19.193297	__ribosome	4.000000	0.000000	0.000000
19.193297	proteinP	1.000000	1.000000	1.000000
19.193515	__proteinP_rbs	0.000000	0.000000	0.000000
19.193515	__ribosome	4.000000	0.000000	0.000000
19.193515	proteinP	1.000000	1.000000	1.000000
30.020394	__proteinP_rbs	0.000000	0.000000	0.000000
30.020394	__ribosome	4.000000	0.000000	0.000000
30.020394	proteinP	2.000000	1.000000	1.000000
30.020412	__proteinP_rbs	0.000000	0.000000	0.000000
30.020412	__ribosome	4.000000	0.000000	0.000000
30.020412	proteinP	2.000000	1.000000	1.000000
30.021706	__proteinP_rbs	0.000000	0.000000	0.000000
30.021706	__ribosome	4.000000	0.000000	0.000000
30.021706	proteinP	2.000000	1.000000	1.000000
30.022616	__proteinP_rbs	0.000000	0.000000	0.000000
30.022616	__ribosome	4.000000	0.000000	0.000000
30.022616	proteinP	2.000000	1.000000	1.000000
30.023333	__proteinP_rbs	0.000000	0.000000	0.000000
30.023333	__ribosome	4.000000	0.000000	0.000000
30.023333	proteinP	2.000000	1.000000	1.000000
30.023371	__proteinP_rbs	0.000000	0.000000	0.000000
30.023371	__ribosome	4.000000	0.000000	0.000000
30.023371	proteinP	2.000000	1.000000	1.000000
30.026495	__proteinP_rbs	0.000000	0.000000	0.000000
30.026495	__ribosome	4.000000	0.000000	0.000000
30.026495	proteinP	2.000000	1.000000	1.000000
30.027610	__proteinP_rbs	0.000000	0.000000	0.000000
30.027610	__ribosome	4.000000	0.000000	0.000000
30.027610	proteinP	2.000000	1.000000	1.000000
30.028955	__proteinP_rbs	0.000000	0.000000	0.000000
30.028955	__ribosome	4.000000	0.000000	0.000000
30.028955	proteinP	2.000000	1.000000	1.000000
30.029168	__proteinP_rbs	0.000000	0.000000	0.000000
30.029168	__ribosome	4.000000	0.000000	0.000000
30.029168	proteinP	2.000000	1.000000	1.000000
30.029386	__proteinP_rbs	0.000000	0.000000	0.000000
30.029386	__ribosome	4.000000	0.000000	0.000000
30.029386	proteinP	2.000000	1.000000	1.000000
41.111080	__proteinP_rbs	0.000000	0.000000	0.000000
41.111080	__ribosome	4.000000	0.000000	0.000000
41.111080	proteinP	4.000000	1.000000	1.000000
41.111976	__proteinP_rbs	0.000000	0.000000	0.000000
41.111976	__ribosome	4.000000	0.000000	0.000000
41.111976	proteinP	4.000000	1.000000	1.000000
41.112786	__proteinP_rbs	0.000000	0.000000	0.000000
41.112786	__ribosome	4.000000	0.000000	0.000000
41.112786	proteinP	4.000000	1.000000	1.000000
41.113303	__proteinP_rbs	0.000000	0.000000	0.000000
41.113303	__ribosome	4.000000	0.000000	0.000000
41.113303	proteinP	4.000000	1.000000	1.000000
41.113939	__proteinP_rbs	0.000000	0.000000	0.000000
41.113939	__ribosome	4.000000	0.000000	0.000000
41.113939	proteinP	4.000000	1.000000	1.000000
41.114159	__proteinP_rbs	0.000000	0.000000	0.000000
41.114159	__ribosome	4.000000	0.000000	0.000000
41.114159	proteinP	4.000000	1.000000	1.000000
41.114650	__proteinP_rbs	0.000000	0.000000	0.000000
41.114650	__ribosome	4.000000	0.000000	0.000000
41.114650	proteinP	4.000000	1.000000	1.000000
41.114758	__proteinP_rbs	0.000000	0.000000	0.000000
41.114758	__ribosome	4.000000	0.000000	0.000000
41.114758	proteinP	4.000000	1.000000	1.000000
41.114982	__proteinP_rbs	0.000000	0.000000	0.000000
41.114982	__ribosome	4.000000	0.000000	0.000000
41.114982	proteinP	4.000000	1.000000	1.000000
41.115015	__proteinP_rbs	0.000000	0.000000	0.000000
41.115015	__ribosome	4.000000	0.000000	0.000000
41.115015	proteinP	4.000000	1.000000	1.000000
