time	species	protein	transcript	ribo_density
0.000000	__proteinP_rbs	1.000000	0.000000	0.000000
0.000000	__ribosome	100.000000	0.000000	0.000000
1.009328	__proteinP_rbs	0.000000	0.000000	0.000000
1.009328	__ribosome	99.000000	0.000000	0.000000
2.034846	__proteinP_rbs	0.000000	0.000000	0.000000
2.034846	__ribosome	98.000000	0.000000	0.000000
2.034846	proteinP	0.000000	1.000000	2.000000
3.061270	__proteinP_rbs	0.000000	0.000000	0.000000
3.061270	__ribosome	98.000000	0.000000	0.000000
3.061270	proteinP	0.000000	1.000000	2.000000
4.086127	__proteinP_rbs	0.000000	0.000000	0.000000
4.086127	__ribosome	97.000000	0.000000	0.000000
4.086127	proteinP	0.000000	1.000000	3.000000
5.058092	__proteinP_rbs	0.000000	0.000000	0.000000
5.058092	__ribosome	96.000000	0.000000	0.000000
5.058092	proteinP	0.000000	1.000000	4.000000
6.013901	__proteinP_rbs	1.000000	0.000000	0.000000
6.013901	__ribosome	96.000000	0.000000	0.000000
6.013901	proteinP	0.000000	1.000000	4.000000
7.002214	__proteinP_rbs	0.000000	0.000000	0.000000
7.002214	__ribosome	95.000000	0.000000	0.000000
7.002214	proteinP	0.000000	1.000000	5.000000
8.011758	__proteinP_rbs	0.000000	0.000000	0.000000
8.011758	__ribosome	94.000000	0.000000	0.000000
8.011758	proteinP	0.000000	1.000000	6.000000
9.015550	__proteinP_rbs	0.000000	0.000000	0.000000
9.015550	__ribosome	93.000000	0.000000	0.000000
9.015550	proteinP	0.000000	1.000000	7.000000
10.001023	__proteinP_rbs	0.000000	0.000000	0.000000
10.001023	__ribosome	92.000000	0.000000	0.000000
10.001023	proteinP	0.000000	1.000000	8.000000
11.024528	__proteinP_rbs	0.000000	0.000000	0.000000
11.024528	__ribosome	91.000000	0.000000	0.000000
11.024528	proteinP	0.000000	1.000000	9.000000
12.001434	__proteinP_rbs	0.000000	0.000000	0.000000
12.001434	__ribosome	90.000000	0.000000	0.000000
12.001434	proteinP	0.000000	1.000000	10.000000
12.999338	__proteinP_rbs	1.000000	0.000000	0.000000
12.999338	__ribosome	90.000000	0.000000	0.000000
12.999338	proteinP	0.000000	1.000000	10.000000
14.002801	__proteinP_rbs	1.000000	0.000000	0.000000
14.002801	__ribosome	90.000000	0.000000	0.000000
14.002801	proteinP	0.000000	1.000000	10.000000
15.005618	__proteinP_rbs	0.000000	0.000000	0.000000
15.005618	__ribosome	89.000000	0.000000	0.000000
15.005618	proteinP	0.000000	1.000000	11.000000
16.004010	__proteinP_rbs	1.000000	0.000000	0.000000
16.004010	__ribosome	89.000000	0.000000	0.000000
16.004010	proteinP	0.000000	1.000000	11.000000
17.001476	__proteinP_rbs	1.000000	0.000000	0.000000
17.001476	__ribosome	89.000000	0.000000	0.000000
17.001476	proteinP	1.000000	1.000000	11.000000
18.001311	__proteinP_rbs	0.000000	0.000000	0.000000
18.001311	__ribosome	88.000000	0.000000	0.000000
18.001311	proteinP	1.000000	1.000000	12.000000
18.999646	__proteinP_rbs	0.000000	0.000000	0.000000
18.999646	__ribosome	87.000000	0.000000	0.000000
18.999646	proteinP	1.000000	1.000000	13.000000
20.009993	__proteinP_rbs	0.000000	0.000000	0.000000
20.009993	__ribosome	86.000000	0.000000	0.000000
20.009993	proteinP	1.000000	1.000000	14.000000
21.002799	__proteinP_rbs	0.000000	0.000000	0.000000
21.002799	__ribosome	87.000000	0.000000	0.000000
21.002799	proteinP	2.000000	1.000000	13.000000
22.001190	__proteinP_rbs	0.000000	0.000000	0.000000
22.001190	__ribosome	87.000000	0.000000	0.000000
22.001190	proteinP	3.000000	1.000000	13.000000
23.002939	__proteinP_rbs	0.000000	0.000000	0.000000
23.002939	__ribosome	86.000000	0.000000	0.000000
23.002939	proteinP	3.000000	1.000000	14.000000
24.006847	__proteinP_rbs	0.000000	0.000000	0.000000
24.006847	__ribosome	86.000000	0.000000	0.000000
24.006847	proteinP	4.000000	1.000000	14.000000
25.004966	__proteinP_rbs	0.000000	0.000000	0.000000
25.004966	__ribosome	86.000000	0.000000	0.000000
25.004966	proteinP	5.000000	1.000000	14.000000
26.005132	__proteinP_rbs	1.000000	0.000000	0.000000
26.005132	__ribosome	86.000000	0.000000	0.000000
26.005132	proteinP	5.000000	1.000000	14.000000
27.002634	__proteinP_rbs	0.000000	0.000000	0.000000
27.002634	__ribosome	86.000000	0.000000	0.000000
