time	species	protein	transcript	ribo_density
0.000000	__proteinP_rbs	1.000000	0.000000	0.000000
0.000000	__ribosome	100.000000	0.000000	0.000000
1.017290	__proteinP_rbs	0.000000	0.000000	0.000000
1.017290	__ribosome	99.000000	0.000000	0.000000
2.002255	__proteinP_rbs	0.000000	0.000000	0.000000
2.002255	__ribosome	98.000000	0.000000	0.000000
2.002255	proteinP	0.000000	1.000000	2.000000
2.999257	__proteinP_rbs	1.000000	0.000000	0.000000
2.999257	__ribosome	98.000000	0.000000	0.000000
2.999257	proteinP	0.000000	1.000000	2.000000
4.034885	__proteinP_rbs	0.000000	0.000000	0.000000
4.034885	__ribosome	97.000000	0.000000	0.000000
4.034885	proteinP	0.000000	1.000000	3.000000
5.007192	__proteinP_rbs	0.000000	0.000000	0.000000
5.007192	__ribosome	96.000000	0.000000	0.000000
5.007192	proteinP	0.000000	1.000000	4.000000
6.010130	__proteinP_rbs	1.000000	0.000000	0.000000
6.010130	__ribosome	95.000000	0.000000	0.000000
6.010130	proteinP	0.000000	1.000000	5.000000
7.009887	__proteinP_rbs	0.000000	0.000000	0.000000
7.009887	__ribosome	94.000000	0.000000	0.000000
7.009887	proteinP	0.000000	1.000000	6.000000
8.003820	__proteinP_rbs	0.000000	0.000000	0.000000
8.003820	__ribosome	93.000000	0.000000	0.000000
8.003820	proteinP	0.000000	1.000000	7.000000
9.004895	__proteinP_rbs	1.000000	0.000000	0.000000
9.004895	__ribosome	93.000000	0.000000	0.000000
9.004895	proteinP	0.000000	1.000000	7.000000
10.002697	__proteinP_rbs	1.000000	0.000000	0.000000
10.002697	__ribosome	92.000000	0.000000	0.000000
10.002697	proteinP	0.000000	1.000000	8.000000
10.999465	__proteinP_rbs	1.000000	0.000000	0.000000
10.999465	__ribosome	91.000000	0.000000	0.000000
10.999465	proteinP	0.000000	1.000000	9.000000
11.999566	__proteinP_rbs	0.000000	0.000000	0.000000
11.999566	__ribosome	90.000000	0.000000	0.000000
11.999566	proteinP	0.000000	1.000000	10.000000
13.017279	__proteinP_rbs	1.000000	0.000000	0.000000
13.017279	__ribosome	90.000000	0.000000	0.000000
13.017279	proteinP	0.000000	1.000000	10.000000
14.000597	__proteinP_rbs	1.000000	0.000000	0.000000
14.000597	__ribosome	90.000000	0.000000	0.000000
14.000597	proteinP	0.000000	1.000000	10.000000
15.002687	__proteinP_rbs	1.000000	0.000000	0.000000
15.002687	__ribosome	89.000000	0.000000	0.000000
15.002687	proteinP	0.000000	1.000000	11.000000
16.003732	__proteinP_rbs	0.000000	0.000000	0.000000
16.003732	__ribosome	88.000000	0.000000	0.000000
16.003732	proteinP	0.000000	1.000000	12.000000
16.999724	__proteinP_rbs	0.000000	0.000000	0.000000
16.999724	__ribosome	86.000000	0.000000	0.000000
16.999724	proteinP	0.000000	1.000000	14.000000
17.999628	__proteinP_rbs	1.000000	0.000000	0.000000
17.999628	__ribosome	87.000000	0.000000	0.000000
17.999628	proteinP	1.000000	1.000000	13.000000
18.999556	__proteinP_rbs	0.000000	0.000000	0.000000
18.999556	__ribosome	86.000000	0.000000	0.000000
18.999556	proteinP	1.000000	1.000000	14.000000
19.999640	__proteinP_rbs	0.000000	0.000000	0.000000
19.999640	__ribosome	86.000000	0.000000	0.000000
19.999640	proteinP	2.000000	1.000000	14.000000
20.999698	__proteinP_rbs	1.000000	0.000000	0.000000
20.999698	__ribosome	86.000000	0.000000	0.000000
20.999698	proteinP	2.000000	1.000000	14.000000
22.006813	__proteinP_rbs	0.000000	0.000000	0.000000
22.006813	__ribosome	84.000000	0.000000	0.000000
22.006813	proteinP	2.000000	1.000000	16.000000
23.000256	__proteinP_rbs	1.000000	0.000000	0.000000
23.000256	__ribosome	85.000000	0.000000	0.000000
23.000256	proteinP	3.000000	1.000000	15.000000
24.007423	__proteinP_rbs	1.000000	0.000000	0.000000
24.007423	__ribosome	85.000000	0.000000	0.000000
24.007423	proteinP	4.000000	1.000000	15.000000
25.002990	__proteinP_rbs	0.000000	0.000000	0.000000
25.002990	__ribosome	85.000000	0.000000	0.000000
25.002990	proteinP	5.000000	1.000000	15.000000
26.000019	__proteinP_rbs	0.000000	0.000000	0.000000
26.000019	__ribosome	84.000000	0.000000	0.000000
26.000019	proteinP	5.000000	1.000000	16.000000
27.004429	__proteinP_rbs	0.000000	0.000000	0.000000
27.004429	__ribosome	83.000000	0.000000	0.000000
