time	species	protein	transcript	ribo_density
0.000000	__proteinP_rbs	1.000000	0.000000	0.000000
0.000000	__ribosome	5.000000	0.000000	0.000000
15.713897	__proteinP_rbs	0.000000	0.000000	0.000000
15.713897	__ribosome	4.000000	0.000000	0.000000
15.714659	__proteinP_rbs	0.000000	0.000000	0.000000
15.714659	__ribosome	4.000000	0.000000	0.000000
15.714958	__proteinP_rbs	0.000000	0.000000	0.000000
15.714958	__ribosome	4.000000	0.000000	0.000000
15.715055	__proteinP_rbs	0.000000	0.000000	0.000000
15.715055	__ribosome	4.000000	0.000000	0.000000
15.715371	__proteinP_rbs	0.000000	0.000000	0.000000
15.715371	__ribosome	4.000000	0.000000	0.000000
15.715450	__proteinP_rbs	0.000000	0.000000	0.000000
15.715450	__ribosome	4.000000	0.000000	0.000000
15.715752	__proteinP_rbs	0.000000	0.000000	0.000000
15.715752	__ribosome	4.000000	0.000000	0.000000
15.716122	__proteinP_rbs	0.000000	0.000000	0.000000
15.716122	__ribosome	4.000000	0.000000	0.000000
15.716122	__proteinP_rbs	0.000000	0.000000	0.000000
15.716122	__ribosome	4.000000	0.000000	0.000000
15.716328	__proteinP_rbs	0.000000	0.000000	0.000000
15.716328	__ribosome	4.000000	0.000000	0.000000
15.716372	__proteinP_rbs	0.000000	0.000000	0.000000
15.716372	__ribosome	4.000000	0.000000	0.000000
15.716392	__proteinP_rbs	0.000000	0.000000	0.000000
15.716392	__ribosome	4.000000	0.000000	0.000000
15.716397	__proteinP_rbs	0.000000	0.000000	0.000000
15.716397	__ribosome	4.000000	0.000000	0.000000
15.716692	__proteinP_rbs	0.000000	0.000000	0.000000
15.716692	__ribosome	4.000000	0.000000	0.000000
15.717363	__proteinP_rbs	0.000000	0.000000	0.000000
15.717363	__ribosome	4.000000	0.000000	0.000000
19.174853	__proteinP_rbs	0.000000	0.000000	0.000000
19.174853	__ribosome	4.000000	0.000000	0.000000
19.174853	proteinP	1.000000	1.000000	1.000000
19.175502	__proteinP_rbs	0.000000	0.000000	0.000000
19.175502	__ribosome	4.000000	0.000000	0.000000
19.175502	proteinP	1.000000	1.000000	1.000000
19.176223	__proteinP_rbs	0.000000	0.000000	0.000000
19.176223	__ribosome	4.000000	0.000000	0.000000
19.176223	proteinP	1.000000	1.000000	1.000000
19.176393	__proteinP_rbs	0.000000	0.000000	0.000000
19.176393	__ribosome	4.000000	0.000000	0.000000
19.176393	proteinP	1.000000	1.000000	1.000000
29.987195	__proteinP_rbs	0.000000	0.000000	0.000000
29.987195	__ribosome	4.000000	0.000000	0.000000
29.987195	proteinP	2.000000	1.000000	1.000000
29.987209	__proteinP_rbs	0.000000	0.000000	0.000000
29.987209	__ribosome	4.000000	0.000000	0.000000
29.987209	proteinP	2.000000	1.000000	1.000000
29.988218	__proteinP_rbs	0.000000	0.000000	0.000000
29.988218	__ribosome	4.000000	0.000000	0.000000
29.988218	proteinP	2.000000	1.000000	1.000000
29.988928	__proteinP_rbs	0.000000	0.000000	0.000000
29.988928	__ribosome	4.000000	0.000000	0.000000
29.988928	proteinP	2.000000	1.000000	1.000000
29.989488	__proteinP_rbs	0.000000	0.000000	0.000000
29.989488	__ribosome	4.000000	0.000000	0.000000
29.989488	proteinP	2.000000	1.000000	1.000000
29.989517	__proteinP_rbs	0.000000	0.000000	0.000000
29.989517	__ribosome	4.000000	0.000000	0.000000
29.989517	proteinP	2.000000	1.000000	1.000000
29.991978	__proteinP_rbs	0.000000	0.000000	0.000000
29.991978	__ribosome	4.000000	0.000000	0.000000
29.991978	proteinP	2.000000	1.000000	1.000000
29.992858	__proteinP_rbs	0.000000	0.000000	0.000000
29.992858	__ribosome	4.000000	0.000000	0.000000
29.992858	proteinP	2.000000	1.000000	1.000000
29.994216	__proteinP_rbs	0.000000	0.000000	0.000000
29.994216	__ribosome	4.000000	0.000000	0.000000
29.994216	proteinP	2.000000	1.000000	1.000000
29.994431	__proteinP_rbs	0.000000	0.000000	0.000000
29.994431	__ribosome	4.000000	0.000000	0.000000
29.994431	proteinP	2.000000	1.000000	1.000000
29.999185	__proteinP_rbs	1.000000	0.000000	0.000000
29.999185	__ribosome	4.000000	0.000000	0.000000
29.999185	proteinP	2.000000	1.000000	1.000000
41.045008	__proteinP_rbs	0.000000	0.000000	0.000000
41.045008	__ribosome	4.000000	0.000000	0.000000
41.045008	proteinP	4.000000	1.000000	1.000000
41.045707	__proteinP_rbs	0.000000	0.000000	0.000000
41.045707	__ribosome	4.000000	0.000000	0.000000
41.045707	proteinP	4.000000	1.000000	1.000000
41.046339	__proteinP_rbs	0.000000	0.000000	0.000000
41.046339	__ribosome	4.000000	0.000000	0.000000
41.046339	proteinP	4.000000	1.000000	1.000000
41.046743	__proteinP_rbs	0.000000	0.000000	0.000000
41.046743	__ribosome	4.000000	0.000000	0.000000
41.046743	proteinP	4.000000	1.000000	1.000000
41.047238	__proteinP_rbs	0.000000	0.000000	0.000000
41.047238	__ribosome	4.000000	0.000000	0.000000
41.047238	proteinP	4.000000	1.000000	1.000000
41.047411	__proteinP_rbs	0.000000	0.000000	0.000000
41.047411	__ribosome	4.000000	0.000000	0.000000
41.047411	proteinP	4.000000	1.000000	1.000000
41.047798	__proteinP_rbs	0.000000	0.000000	0.000000
41.047798	__ribosome	4.000000	0.000000	0.000000
41.047798	proteinP	4.000000	1.000000	1.000000
41.047884	__proteinP_rbs	0.000000	0.000000	0.000000
41.047884	__ribosome	4.000000	0.000000	0.000000
41.047884	proteinP	4.000000	1.000000	1.000000
41.048110	__proteinP_rbs	0.000000	0.000000	0.000000
41.048110	__ribosome	4.000000	0.000000	0.000000
41.048110	proteinP	4.000000	1.000000	1.000000
41.048143	__proteinP_rbs	0.000000	0.000000	0.000000
41.048143	__ribosome	4.000000	0.000000	0.000000
41.048143	proteinP	4.000000	1.000000	1.000000
