time	species	protein	transcript	ribo_density
0.000000	__proteinP_rbs	1.000000	0.000000	0.000000
0.000000	__ribosome	5.000000	0.000000	0.000000
15.713897	__proteinP_rbs	0.000000	0.000000	0.000000
15.713897	__ribosome	4.000000	0.000000	0.000000
15.714659	__proteinP_rbs	0.000000	0.000000	0.000000
15.714659	__ribosome	4.000000	0.000000	0.000000
15.715057	__proteinP_rbs	0.000000	0.000000	0.000000
15.715057	__ribosome	4.000000	0.000000	0.000000
15.715186	__proteinP_rbs	0.000000	0.000000	0.000000
15.715186	__ribosome	4.000000	0.000000	0.000000
15.715608	__proteinP_rbs	0.000000	0.000000	0.000000
15.715608	__ribosome	4.000000	0.000000	0.000000
15.715686	__proteinP_rbs	0.000000	0.000000	0.000000
15.715686	__ribosome	4.000000	0.000000	0.000000
15.715985	__proteinP_rbs	0.000000	0.000000	0.000000
15.715985	__ribosome	4.000000	0.000000	0.000000
15.716351	__proteinP_rbs	0.000000	0.000000	0.000000
15.716351	__ribosome	4.000000	0.000000	0.000000
15.716352	__proteinP_rbs	0.000000	0.000000	0.000000
15.716352	__ribosome	4.000000	0.000000	0.000000
15.716556	__proteinP_rbs	0.000000	0.000000	0.000000
15.716556	__ribosome	4.000000	0.000000	0.000000
15.716599	__proteinP_rbs	0.000000	0.000000	0.000000
15.716599	__ribosome	4.000000	0.000000	0.000000
15.716619	__proteinP_rbs	0.000000	0.000000	0.000000
15.716619	__ribosome	4.000000	0.000000	0.000000
15.716624	__proteinP_rbs	0.000000	0.000000	0.000000
15.716624	__ribosome	4.000000	0.000000	0.000000
15.716919	__proteinP_rbs	0.000000	0.000000	0.000000
15.716919	__ribosome	4.000000	0.000000	0.000000
15.717583	__proteinP_rbs	0.000000	0.000000	0.000000
15.717583	__ribosome	4.000000	0.000000	0.000000
19.194035	__proteinP_rbs	0.000000	0.000000	0.000000
19.194035	__ribosome	4.000000	0.000000	0.000000
19.194035	proteinP	1.000000	1.000000	1.000000
19.194684	__proteinP_rbs	0.000000	0.000000	0.000000
19.194684	__ribosome	4.000000	0.000000	0.000000
19.194684	proteinP	1.000000	1.000000	1.000000
19.195646	__proteinP_rbs	0.000000	0.000000	0.000000
19.195646	__ribosome	4.000000	0.000000	0.000000
19.195646	proteinP	1.000000	1.000000	1.000000
19.195872	__proteinP_rbs	0.000000	0.000000	0.000000
19.195872	__ribosome	4.000000	0.000000	0.000000
19.195872	proteinP	1.000000	1.000000	1.000000
30.022698	__proteinP_rbs	0.000000	0.000000	0.000000
30.022698	__ribosome	4.000000	0.000000	0.000000
30.022698	proteinP	2.000000	1.000000	1.000000
30.022712	__proteinP_rbs	0.000000	0.000000	0.000000
30.022712	__ribosome	4.000000	0.000000	0.000000
30.022712	proteinP	2.000000	1.000000	1.000000
30.024057	__proteinP_rbs	0.000000	0.000000	0.000000
30.024057	__ribosome	4.000000	0.000000	0.000000
30.024057	proteinP	2.000000	1.000000	1.000000
30.025004	__proteinP_rbs	0.000000	0.000000	0.000000
30.025004	__ribosome	4.000000	0.000000	0.000000
30.025004	proteinP	2.000000	1.000000	1.000000
30.025750	__proteinP_rbs	0.000000	0.000000	0.000000
30.025750	__ribosome	4.000000	0.000000	0.000000
30.025750	proteinP	2.000000	1.000000	1.000000
30.025779	__proteinP_rbs	0.000000	0.000000	0.000000
30.025779	__ribosome	4.000000	0.000000	0.000000
30.025779	proteinP	2.000000	1.000000	1.000000
30.028216	__proteinP_rbs	0.000000	0.000000	0.000000
30.028216	__ribosome	4.000000	0.000000	0.000000
30.028216	proteinP	2.000000	1.000000	1.000000
30.029086	__proteinP_rbs	0.000000	0.000000	0.000000
30.029086	__ribosome	4.000000	0.000000	0.000000
30.029086	proteinP	2.000000	1.000000	1.000000
30.030431	__proteinP_rbs	0.000000	0.000000	0.000000
30.030431	__ribosome	4.000000	0.000000	0.000000
30.030431	proteinP	2.000000	1.000000	1.000000
30.030644	__proteinP_rbs	0.000000	0.000000	0.000000
30.030644	__ribosome	4.000000	0.000000	0.000000
30.030644	proteinP	2.000000	1.000000	1.000000
30.030861	__proteinP_rbs	0.000000	0.000000	0.000000
30.030861	__ribosome	4.000000	0.000000	0.000000
30.030861	proteinP	2.000000	1.000000	1.000000
41.116871	__proteinP_rbs	0.000000	0.000000	0.000000
41.116871	__ribosome	4.000000	0.000000	0.000000
41.116871	proteinP	4.000000	1.000000	1.000000
41.117570	__proteinP_rbs	0.000000	0.000000	0.000000
41.117570	__ribosome	4.000000	0.000000	0.000000
41.117570	proteinP	4.000000	1.000000	1.000000
41.118412	__proteinP_rbs	0.000000	0.000000	0.000000
41.118412	__ribosome	4.000000	0.000000	0.000000
41.118412	proteinP	4.000000	1.000000	1.000000
41.118950	__proteinP_rbs	0.000000	0.000000	0.000000
41.118950	__ribosome	4.000000	0.000000	0.000000
41.118950	proteinP	4.000000	1.000000	1.000000
41.119611	__proteinP_rbs	0.000000	0.000000	0.000000
41.119611	__ribosome	4.000000	0.000000	0.000000
41.119611	proteinP	4.000000	1.000000	1.000000
41.119782	__proteinP_rbs	0.000000	0.000000	0.000000
41.119782	__ribosome	4.000000	0.000000	0.000000
41.119782	proteinP	4.000000	1.000000	1.000000
41.120165	__proteinP_rbs	0.000000	0.000000	0.000000
41.120165	__ribosome	4.000000	0.000000	0.000000
41.120165	proteinP	4.000000	1.000000	1.000000
41.120250	__proteinP_rbs	0.000000	0.000000	0.000000
41.120250	__ribosome	4.000000	0.000000	0.000000
41.120250	proteinP	4.000000	1.000000	1.000000
41.120474	__proteinP_rbs	0.000000	0.000000	0.000000
41.120474	__ribosome	4.000000	0.000000	0.000000
41.120474	proteinP	4.000000	1.000000	1.000000
41.120507	__proteinP_rbs	0.000000	0.000000	0.000000
41.120507	__ribosome	4.000000	0.000000	0.000000
41.120507	proteinP	4.000000	1.000000	1.000000
