time	species	protein	transcript	ribo_density
0.000000	__proteinP_rbs	1.000000	0.000000	0.000000
0.000000	__ribosome	100.000000	0.000000	0.000000
1.009328	__proteinP_rbs	0.000000	0.000000	0.000000
1.009328	__ribosome	99.000000	0.000000	0.000000
2.034846	__proteinP_rbs	0.000000	0.000000	0.000000
2.034846	__ribosome	98.000000	0.000000	0.000000
2.034846	proteinP	0.000000	1.000000	2.000000
3.061270	__proteinP_rbs	0.000000	0.000000	0.000000
3.061270	__ribosome	98.000000	0.000000	0.000000
3.061270	proteinP	0.000000	1.000000	2.000000
4.086127	__proteinP_rbs	0.000000	0.000000	0.000000
4.086127	__ribosome	97.000000	0.000000	0.000000
4.086127	proteinP	0.000000	1.000000	3.000000
5.058092	__proteinP_rbs	0.000000	0.000000	0.000000
5.058092	__ribosome	96.000000	0.000000	0.000000
5.058092	proteinP	0.000000	1.000000	4.000000
6.013901	__proteinP_rbs	1.000000	0.000000	0.000000
6.013901	__ribosome	96.000000	0.000000	0.000000
6.013901	proteinP	0.000000	1.000000	4.000000
7.002214	__proteinP_rbs	0.000000	0.000000	0.000000
7.002214	__ribosome	95.000000	0.000000	0.000000
7.002214	proteinP	0.000000	1.000000	5.000000
8.011758	__proteinP_rbs	0.000000	0.000000	0.000000
8.011758	__ribosome	94.000000	0.000000	0.000000
8.011758	proteinP	0.000000	1.000000	6.000000
9.015550	__proteinP_rbs	0.000000	0.000000	0.000000
9.015550	__ribosome	93.000000	0.000000	0.000000
9.015550	proteinP	0.000000	1.000000	7.000000
10.001023	__proteinP_rbs	0.000000	0.000000	0.000000
10.001023	__ribosome	92.000000	0.000000	0.000000
10.001023	proteinP	0.000000	1.000000	8.000000
11.024528	__proteinP_rbs	0.000000	0.000000	0.000000
11.024528	__ribosome	91.000000	0.000000	0.000000
11.024528	proteinP	0.000000	1.000000	9.000000
12.001434	__proteinP_rbs	0.000000	0.000000	0.000000
12.001434	__ribosome	90.000000	0.000000	0.000000
12.001434	proteinP	0.000000	1.000000	10.000000
12.999338	__proteinP_rbs	1.000000	0.000000	0.000000
12.999338	__ribosome	90.000000	0.000000	0.000000
12.999338	proteinP	0.000000	1.000000	10.000000
14.002801	__proteinP_rbs	1.000000	0.000000	0.000000
14.002801	__ribosome	90.000000	0.000000	0.000000
14.002801	proteinP	0.000000	1.000000	10.000000
15.005618	__proteinP_rbs	0.000000	0.000000	0.000000
15.005618	__ribosome	89.000000	0.000000	0.000000
15.005618	proteinP	0.000000	1.000000	11.000000
16.001621	__proteinP_rbs	1.000000	0.000000	0.000000
16.001621	__ribosome	89.000000	0.000000	0.000000
16.001621	proteinP	0.000000	1.000000	11.000000
17.000907	__proteinP_rbs	1.000000	0.000000	0.000000
17.000907	__ribosome	89.000000	0.000000	0.000000
17.000907	proteinP	1.000000	1.000000	11.000000
18.000240	__proteinP_rbs	0.000000	0.000000	0.000000
18.000240	__ribosome	88.000000	0.000000	0.000000
18.000240	proteinP	1.000000	1.000000	12.000000
19.002874	__proteinP_rbs	1.000000	0.000000	0.000000
19.002874	__ribosome	88.000000	0.000000	0.000000
19.002874	proteinP	1.000000	1.000000	12.000000
20.000650	__proteinP_rbs	1.000000	0.000000	0.000000
20.000650	__ribosome	87.000000	0.000000	0.000000
20.000650	proteinP	1.000000	1.000000	13.000000
21.000297	__proteinP_rbs	0.000000	0.000000	0.000000
21.000297	__ribosome	87.000000	0.000000	0.000000
21.000297	proteinP	2.000000	1.000000	13.000000
21.999134	__proteinP_rbs	0.000000	0.000000	0.000000
21.999134	__ribosome	87.000000	0.000000	0.000000
21.999134	proteinP	3.000000	1.000000	13.000000
23.002998	__proteinP_rbs	0.000000	0.000000	0.000000
23.002998	__ribosome	86.000000	0.000000	0.000000
23.002998	proteinP	3.000000	1.000000	14.000000
24.001969	__proteinP_rbs	0.000000	0.000000	0.000000
24.001969	__ribosome	86.000000	0.000000	0.000000
24.001969	proteinP	4.000000	1.000000	14.000000
24.999148	__proteinP_rbs	0.000000	0.000000	0.000000
24.999148	__ribosome	86.000000	0.000000	0.000000
24.999148	proteinP	5.000000	1.000000	14.000000
26.001382	__proteinP_rbs	1.000000	0.000000	0.000000
26.001382	__ribosome	86.000000	0.000000	0.000000
26.001382	proteinP	5.000000	1.000000	14.000000
26.999080	__proteinP_rbs	0.000000	0.000000	0.000000
26.999080	__ribosome	86.000000	0.000000	0.000000
