time	species	protein	transcript	ribo_density
0.000000	__proteinP_rbs	1.000000	0.000000	0.000000
0.000000	__ribosome	5.000000	0.000000	0.000000
15.713897	__proteinP_rbs	0.000000	0.000000	0.000000
15.713897	__ribosome	4.000000	0.000000	0.000000
15.714659	__proteinP_rbs	0.000000	0.000000	0.000000
15.714659	__ribosome	4.000000	0.000000	0.000000
15.714958	__proteinP_rbs	0.000000	0.000000	0.000000
15.714958	__ribosome	4.000000	0.000000	0.000000
15.715055	__proteinP_rbs	0.000000	0.000000	0.000000
15.715055	__ribosome	4.000000	0.000000	0.000000
15.715371	__proteinP_rbs	0.000000	0.000000	0.000000
15.715371	__ribosome	4.000000	0.000000	0.000000
15.715463	__proteinP_rbs	0.000000	0.000000	0.000000
15.715463	__ribosome	4.000000	0.000000	0.000000
15.715815	__proteinP_rbs	0.000000	0.000000	0.000000
15.715815	__ribosome	4.000000	0.000000	0.000000
15.716245	__proteinP_rbs	0.000000	0.000000	0.000000
15.716245	__ribosome	4.000000	0.000000	0.000000
15.716246	__proteinP_rbs	0.000000	0.000000	0.000000
15.716246	__ribosome	4.000000	0.000000	0.000000
15.716486	__proteinP_rbs	0.000000	0.000000	0.000000
15.716486	__ribosome	4.000000	0.000000	0.000000
15.716537	__proteinP_rbs	0.000000	0.000000	0.000000
15.716537	__ribosome	4.000000	0.000000	0.000000
15.716560	__proteinP_rbs	0.000000	0.000000	0.000000
15.716560	__ribosome	4.000000	0.000000	0.000000
15.716566	__proteinP_rbs	0.000000	0.000000	0.000000
15.716566	__ribosome	4.000000	0.000000	0.000000
15.716914	__proteinP_rbs	0.000000	0.000000	0.000000
15.716914	__ribosome	4.000000	0.000000	0.000000
15.717695	__proteinP_rbs	0.000000	0.000000	0.000000
15.717695	__ribosome	4.000000	0.000000	0.000000
19.183115	__proteinP_rbs	0.000000	0.000000	0.000000
19.183115	__ribosome	4.000000	0.000000	0.000000
19.183115	proteinP	1.000000	1.000000	1.000000
19.183764	__proteinP_rbs	0.000000	0.000000	0.000000
19.183764	__ribosome	4.000000	0.000000	0.000000
19.183764	proteinP	1.000000	1.000000	1.000000
19.184485	__proteinP_rbs	0.000000	0.000000	0.000000
19.184485	__ribosome	4.000000	0.000000	0.000000
19.184485	proteinP	1.000000	1.000000	1.000000
19.184655	__proteinP_rbs	0.000000	0.000000	0.000000
19.184655	__ribosome	4.000000	0.000000	0.000000
19.184655	proteinP	1.000000	1.000000	1.000000
30.004619	__proteinP_rbs	0.000000	0.000000	0.000000
30.004619	__ribosome	4.000000	0.000000	0.000000
30.004619	proteinP	2.000000	1.000000	1.000000
30.004633	__proteinP_rbs	0.000000	0.000000	0.000000
30.004633	__ribosome	4.000000	0.000000	0.000000
30.004633	proteinP	2.000000	1.000000	1.000000
30.005642	__proteinP_rbs	0.000000	0.000000	0.000000
30.005642	__ribosome	4.000000	0.000000	0.000000
30.005642	proteinP	2.000000	1.000000	1.000000
30.006352	__proteinP_rbs	0.000000	0.000000	0.000000
30.006352	__ribosome	4.000000	0.000000	0.000000
30.006352	proteinP	2.000000	1.000000	1.000000
30.006912	__proteinP_rbs	0.000000	0.000000	0.000000
30.006912	__ribosome	4.000000	0.000000	0.000000
30.006912	proteinP	2.000000	1.000000	1.000000
30.006946	__proteinP_rbs	0.000000	0.000000	0.000000
30.006946	__ribosome	4.000000	0.000000	0.000000
30.006946	proteinP	2.000000	1.000000	1.000000
30.009813	__proteinP_rbs	0.000000	0.000000	0.000000
30.009813	__ribosome	4.000000	0.000000	0.000000
30.009813	proteinP	2.000000	1.000000	1.000000
30.010837	__proteinP_rbs	0.000000	0.000000	0.000000
30.010837	__ribosome	4.000000	0.000000	0.000000
30.010837	proteinP	2.000000	1.000000	1.000000
30.012418	__proteinP_rbs	0.000000	0.000000	0.000000
30.012418	__ribosome	4.000000	0.000000	0.000000
30.012418	proteinP	2.000000	1.000000	1.000000
30.012670	__proteinP_rbs	0.000000	0.000000	0.000000
30.012670	__ribosome	4.000000	0.000000	0.000000
30.012670	proteinP	2.000000	1.000000	1.000000
30.012925	__proteinP_rbs	0.000000	0.000000	0.000000
30.012925	__ribosome	4.000000	0.000000	0.000000
30.012925	proteinP	2.000000	1.000000	1.000000
41.082151	__proteinP_rbs	0.000000	0.000000	0.000000
41.082151	__ribosome	4.000000	0.000000	0.000000
41.082151	proteinP	4.000000	1.000000	1.000000
41.082851	__proteinP_rbs	0.000000	0.000000	0.000000
41.082851	__ribosome	4.000000	0.000000	0.000000
41.082851	proteinP	4.000000	1.000000	1.000000
41.083482	__proteinP_rbs	0.000000	0.000000	0.000000
41.083482	__ribosome	4.000000	0.000000	0.000000
41.083482	proteinP	4.000000	1.000000	1.000000
41.083886	__proteinP_rbs	0.000000	0.000000	0.000000
41.083886	__ribosome	4.000000	0.000000	0.000000
41.083886	proteinP	4.000000	1.000000	1.000000
41.084381	__proteinP_rbs	0.000000	0.000000	0.000000
41.084381	__ribosome	4.000000	0.000000	0.000000
41.084381	proteinP	4.000000	1.000000	1.000000
41.084583	__proteinP_rbs	0.000000	0.000000	0.000000
41.084583	__ribosome	4.000000	0.000000	0.000000
41.084583	proteinP	4.000000	1.000000	1.000000
41.085034	__proteinP_rbs	0.000000	0.000000	0.000000
41.085034	__ribosome	4.000000	0.000000	0.000000
41.085034	proteinP	4.000000	1.000000	1.000000
41.085134	__proteinP_rbs	0.000000	0.000000	0.000000
41.085134	__ribosome	4.000000	0.000000	0.000000
41.085134	proteinP	4.000000	1.000000	1.000000
41.085397	__proteinP_rbs	0.000000	0.000000	0.000000
41.085397	__ribosome	4.000000	0.000000	0.000000
41.085397	proteinP	4.000000	1.000000	1.000000
41.085435	__proteinP_rbs	0.000000	0.000000	0.000000
41.085435	__ribosome	4.000000	0.000000	0.000000
41.085435	proteinP	4.000000	1.000000	1.000000
