time	species	protein	transcript	ribo_density
0.000000	__proteinP_rbs	1.000000	0.000000	0.000000
0.000000	__ribosome	100.000000	0.000000	0.000000
1.017290	__proteinP_rbs	0.000000	0.000000	0.000000
1.017290	__ribosome	99.000000	0.000000	0.000000
2.002255	__proteinP_rbs	0.000000	0.000000	0.000000
2.002255	__ribosome	98.000000	0.000000	0.000000
2.002255	proteinP	0.000000	1.000000	2.000000
2.999257	__proteinP_rbs	1.000000	0.000000	0.000000
2.999257	__ribosome	98.000000	0.000000	0.000000
2.999257	proteinP	0.000000	1.000000	2.000000
4.034885	__proteinP_rbs	0.000000	0.000000	0.000000
4.034885	__ribosome	97.000000	0.000000	0.000000
4.034885	proteinP	0.000000	1.000000	3.000000
5.007192	__proteinP_rbs	0.000000	0.000000	0.000000
5.007192	__ribosome	96.000000	0.000000	0.000000
5.007192	proteinP	0.000000	1.000000	4.000000
6.010130	__proteinP_rbs	1.000000	0.000000	0.000000
6.010130	__ribosome	95.000000	0.000000	0.000000
6.010130	proteinP	0.000000	1.000000	5.000000
7.007943	__proteinP_rbs	0.000000	0.000000	0.000000
7.007943	__ribosome	94.000000	0.000000	0.000000
7.007943	proteinP	0.000000	1.000000	6.000000
8.002563	__proteinP_rbs	0.000000	0.000000	0.000000
8.002563	__ribosome	93.000000	0.000000	0.000000
8.002563	proteinP	0.000000	1.000000	7.000000
9.000992	__proteinP_rbs	1.000000	0.000000	0.000000
9.000992	__ribosome	93.000000	0.000000	0.000000
9.000992	proteinP	0.000000	1.000000	7.000000
10.003714	__proteinP_rbs	0.000000	0.000000	0.000000
10.003714	__ribosome	92.000000	0.000000	0.000000
10.003714	proteinP	0.000000	1.000000	8.000000
11.001585	__proteinP_rbs	1.000000	0.000000	0.000000
11.001585	__ribosome	91.000000	0.000000	0.000000
11.001585	proteinP	0.000000	1.000000	9.000000
12.001264	__proteinP_rbs	0.000000	0.000000	0.000000
12.001264	__ribosome	90.000000	0.000000	0.000000
12.001264	proteinP	0.000000	1.000000	10.000000
13.001225	__proteinP_rbs	1.000000	0.000000	0.000000
13.001225	__ribosome	90.000000	0.000000	0.000000
13.001225	proteinP	0.000000	1.000000	10.000000
14.005969	__proteinP_rbs	1.000000	0.000000	0.000000
14.005969	__ribosome	90.000000	0.000000	0.000000
14.005969	proteinP	0.000000	1.000000	10.000000
15.001179	__proteinP_rbs	1.000000	0.000000	0.000000
15.001179	__ribosome	89.000000	0.000000	0.000000
15.001179	proteinP	0.000000	1.000000	11.000000
16.000801	__proteinP_rbs	0.000000	0.000000	0.000000
16.000801	__ribosome	88.000000	0.000000	0.000000
16.000801	proteinP	0.000000	1.000000	12.000000
17.010924	__proteinP_rbs	0.000000	0.000000	0.000000
17.010924	__ribosome	87.000000	0.000000	0.000000
17.010924	proteinP	0.000000	1.000000	13.000000
18.003516	__proteinP_rbs	0.000000	0.000000	0.000000
18.003516	__ribosome	87.000000	0.000000	0.000000
18.003516	proteinP	1.000000	1.000000	13.000000
19.000427	__proteinP_rbs	0.000000	0.000000	0.000000
19.000427	__ribosome	86.000000	0.000000	0.000000
19.000427	proteinP	1.000000	1.000000	14.000000
20.003048	__proteinP_rbs	0.000000	0.000000	0.000000
20.003048	__ribosome	85.000000	0.000000	0.000000
20.003048	proteinP	1.000000	1.000000	15.000000
21.005781	__proteinP_rbs	0.000000	0.000000	0.000000
21.005781	__ribosome	85.000000	0.000000	0.000000
21.005781	proteinP	2.000000	1.000000	15.000000
22.000006	__proteinP_rbs	0.000000	0.000000	0.000000
22.000006	__ribosome	84.000000	0.000000	0.000000
22.000006	proteinP	2.000000	1.000000	16.000000
23.000625	__proteinP_rbs	0.000000	0.000000	0.000000
23.000625	__ribosome	85.000000	0.000000	0.000000
23.000625	proteinP	3.000000	1.000000	15.000000
24.000814	__proteinP_rbs	0.000000	0.000000	0.000000
24.000814	__ribosome	85.000000	0.000000	0.000000
24.000814	proteinP	4.000000	1.000000	15.000000
25.001202	__proteinP_rbs	0.000000	0.000000	0.000000
25.001202	__ribosome	85.000000	0.000000	0.000000
25.001202	proteinP	5.000000	1.000000	15.000000
26.000297	__proteinP_rbs	0.000000	0.000000	0.000000
26.000297	__ribosome	84.000000	0.000000	0.000000
26.000297	proteinP	5.000000	1.000000	16.000000
27.003558	__proteinP_rbs	0.000000	0.000000	0.000000
27.003558	__ribosome	85.000000	0.000000	0.000000
