time	species	protein	transcript	ribo_density
0.000000	__proteinP_rbs	1.000000	0.000000	0.000000
0.000000	__ribosome	100.000000	0.000000	0.000000
1.008602	__proteinP_rbs	0.000000	0.000000	0.000000
1.008602	__ribosome	99.000000	0.000000	0.000000
2.044415	__proteinP_rbs	0.000000	0.000000	0.000000
2.044415	__ribosome	98.000000	0.000000	0.000000
2.044415	proteinP	0.000000	1.000000	2.000000
3.004772	__proteinP_rbs	0.000000	0.000000	0.000000
3.004772	__ribosome	98.000000	0.000000	0.000000
3.004772	proteinP	0.000000	1.000000	2.000000
4.029774	__proteinP_rbs	0.000000	0.000000	0.000000
4.029774	__ribosome	97.000000	0.000000	0.000000
4.029774	proteinP	0.000000	1.000000	3.000000
5.013353	__proteinP_rbs	0.000000	0.000000	0.000000
5.013353	__ribosome	96.000000	0.000000	0.000000
5.013353	proteinP	0.000000	1.000000	4.000000
6.004504	__proteinP_rbs	0.000000	0.000000	0.000000
6.004504	__ribosome	95.000000	0.000000	0.000000
6.004504	proteinP	0.000000	1.000000	5.000000
7.009400	__proteinP_rbs	0.000000	0.000000	0.000000
7.009400	__ribosome	94.000000	0.000000	0.000000
7.009400	proteinP	0.000000	1.000000	6.000000
8.001063	__proteinP_rbs	1.000000	0.000000	0.000000
8.001063	__ribosome	94.000000	0.000000	0.000000
8.001063	proteinP	0.000000	1.000000	6.000000
8.999529	__proteinP_rbs	0.000000	0.000000	0.000000
8.999529	__ribosome	92.000000	0.000000	0.000000
8.999529	proteinP	0.000000	1.000000	8.000000
9.999178	__proteinP_rbs	1.000000	0.000000	0.000000
9.999178	__ribosome	92.000000	0.000000	0.000000
9.999178	proteinP	0.000000	1.000000	8.000000
11.005086	__proteinP_rbs	1.000000	0.000000	0.000000
11.005086	__ribosome	91.000000	0.000000	0.000000
11.005086	proteinP	0.000000	1.000000	9.000000
12.008076	__proteinP_rbs	0.000000	0.000000	0.000000
12.008076	__ribosome	90.000000	0.000000	0.000000
12.008076	proteinP	0.000000	1.000000	10.000000
13.004473	__proteinP_rbs	1.000000	0.000000	0.000000
13.004473	__ribosome	90.000000	0.000000	0.000000
13.004473	proteinP	0.000000	1.000000	10.000000
14.002910	__proteinP_rbs	1.000000	0.000000	0.000000
14.002910	__ribosome	90.000000	0.000000	0.000000
14.002910	proteinP	0.000000	1.000000	10.000000
14.999413	__proteinP_rbs	0.000000	0.000000	0.000000
14.999413	__ribosome	88.000000	0.000000	0.000000
14.999413	proteinP	0.000000	1.000000	12.000000
16.005340	__proteinP_rbs	1.000000	0.000000	0.000000
16.005340	__ribosome	88.000000	0.000000	0.000000
16.005340	proteinP	0.000000	1.000000	12.000000
17.007836	__proteinP_rbs	0.000000	0.000000	0.000000
17.007836	__ribosome	87.000000	0.000000	0.000000
17.007836	proteinP	1.000000	1.000000	13.000000
18.000851	__proteinP_rbs	1.000000	0.000000	0.000000
18.000851	__ribosome	87.000000	0.000000	0.000000
18.000851	proteinP	1.000000	1.000000	13.000000
19.001907	__proteinP_rbs	0.000000	0.000000	0.000000
19.001907	__ribosome	86.000000	0.000000	0.000000
19.001907	proteinP	1.000000	1.000000	14.000000
20.000479	__proteinP_rbs	0.000000	0.000000	0.000000
20.000479	__ribosome	86.000000	0.000000	0.000000
20.000479	proteinP	2.000000	1.000000	14.000000
21.002026	__proteinP_rbs	0.000000	0.000000	0.000000
21.002026	__ribosome	85.000000	0.000000	0.000000
21.002026	proteinP	2.000000	1.000000	15.000000
22.003573	__proteinP_rbs	1.000000	0.000000	0.000000
22.003573	__ribosome	86.000000	0.000000	0.000000
22.003573	proteinP	3.000000	1.000000	14.000000
22.999865	__proteinP_rbs	0.000000	0.000000	0.000000
22.999865	__ribosome	86.000000	0.000000	0.000000
22.999865	proteinP	4.000000	1.000000	14.000000
24.005948	__proteinP_rbs	0.000000	0.000000	0.000000
24.005948	__ribosome	86.000000	0.000000	0.000000
24.005948	proteinP	5.000000	1.000000	14.000000
24.999824	__proteinP_rbs	1.000000	0.000000	0.000000
24.999824	__ribosome	87.000000	0.000000	0.000000
24.999824	proteinP	6.000000	1.000000	13.000000
25.999450	__proteinP_rbs	1.000000	0.000000	0.000000
25.999450	__ribosome	87.000000	0.000000	0.000000
25.999450	proteinP	7.000000	1.000000	13.000000
27.002679	__proteinP_rbs	0.000000	0.000000	0.000000
27.002679	__ribosome	88.000000	0.000000	0.000000
