time	species	protein	transcript	ribo_density
0.000000	__proteinA_rbs	1.000000	0.000000	0.000000
0.000000	__proteinB_rbs	1.000000	0.000000	0.000000
0.000000	__ribosome	5.000000	0.000000	0.000000
7.856948	__proteinA_rbs	0.000000	0.000000	0.000000
7.856948	__proteinB_rbs	1.000000	0.000000	0.000000
7.856948	__ribosome	4.000000	0.000000	0.000000
8.008601	__proteinA_rbs	0.000000	0.000000	0.000000
8.008601	__proteinB_rbs	1.000000	0.000000	0.000000
8.008601	__ribosome	4.000000	0.000000	0.000000
8.067982	__proteinA_rbs	0.000000	0.000000	0.000000
8.067982	__proteinB_rbs	1.000000	0.000000	0.000000
8.067982	__ribosome	4.000000	0.000000	0.000000
8.087268	__proteinA_rbs	0.000000	0.000000	0.000000
8.087268	__proteinB_rbs	1.000000	0.000000	0.000000
8.087268	__ribosome	4.000000	0.000000	0.000000
8.150100	__proteinA_rbs	0.000000	0.000000	0.000000
8.150100	__proteinB_rbs	1.000000	0.000000	0.000000
8.150100	__ribosome	4.000000	0.000000	0.000000
8.165743	__proteinA_rbs	0.000000	0.000000	0.000000
8.165743	__proteinB_rbs	1.000000	0.000000	0.000000
8.165743	__ribosome	4.000000	0.000000	0.000000
8.225204	__proteinA_rbs	0.000000	0.000000	0.000000
8.225204	__proteinB_rbs	1.000000	0.000000	0.000000
8.225204	__ribosome	4.000000	0.000000	0.000000
8.297977	__proteinA_rbs	0.000000	0.000000	0.000000
8.297977	__proteinB_rbs	1.000000	0.000000	0.000000
8.297977	__ribosome	4.000000	0.000000	0.000000
9.023653	__proteinA_rbs	1.000000	0.000000	0.000000
9.023653	__proteinB_rbs	1.000000	0.000000	0.000000
9.023653	__ribosome	4.000000	0.000000	0.000000
9.023653	proteinA	0.000000	1.000000	1.000000
10.115371	__proteinA_rbs	1.000000	0.000000	0.000000
10.115371	__proteinB_rbs	1.000000	0.000000	0.000000
10.115371	__ribosome	4.000000	0.000000	0.000000
10.115371	proteinA	0.000000	1.000000	1.000000
11.030897	__proteinA_rbs	1.000000	0.000000	0.000000
11.030897	__proteinB_rbs	1.000000	0.000000	0.000000
11.030897	__ribosome	4.000000	0.000000	0.000000
11.030897	proteinA	0.000000	1.000000	1.000000
12.033839	__proteinA_rbs	1.000000	0.000000	0.000000
12.033839	__proteinB_rbs	0.000000	0.000000	0.000000
12.033839	__ribosome	3.000000	0.000000	0.000000
12.033839	proteinA	0.000000	1.000000	1.000000
13.032738	__proteinA_rbs	1.000000	0.000000	0.000000
13.032738	__proteinB_rbs	1.000000	0.000000	0.000000
13.032738	__ribosome	3.000000	0.000000	0.000000
13.032738	proteinA	0.000000	1.000000	1.000000
13.032738	proteinB	0.000000	1.000000	1.000000
14.025977	__proteinA_rbs	1.000000	0.000000	0.000000
14.025977	__proteinB_rbs	1.000000	0.000000	0.000000
14.025977	__ribosome	3.000000	0.000000	0.000000
14.025977	proteinA	0.000000	1.000000	1.000000
14.025977	proteinB	0.000000	1.000000	1.000000
15.054365	__proteinA_rbs	1.000000	0.000000	0.000000
15.054365	__proteinB_rbs	1.000000	0.000000	0.000000
15.054365	__ribosome	3.000000	0.000000	0.000000
15.054365	proteinA	0.000000	1.000000	1.000000
15.054365	proteinB	0.000000	1.000000	1.000000
16.038199	__proteinA_rbs	1.000000	0.000000	0.000000
16.038199	__proteinB_rbs	1.000000	0.000000	0.000000
16.038199	__ribosome	3.000000	0.000000	0.000000
16.038199	proteinA	0.000000	1.000000	1.000000
16.038199	proteinB	0.000000	1.000000	1.000000
17.014967	__proteinA_rbs	1.000000	0.000000	0.000000
17.014967	__proteinB_rbs	1.000000	0.000000	0.000000
17.014967	__ribosome	3.000000	0.000000	0.000000
17.014967	proteinA	0.000000	1.000000	1.000000
17.014967	proteinB	0.000000	1.000000	1.000000
18.074147	__proteinA_rbs	1.000000	0.000000	0.000000
18.074147	__proteinB_rbs	1.000000	0.000000	0.000000
18.074147	__ribosome	3.000000	0.000000	0.000000
18.074147	proteinA	0.000000	1.000000	1.000000
18.074147	proteinB	0.000000	1.000000	1.000000
19.021733	__proteinA_rbs	1.000000	0.000000	0.000000
19.021733	__proteinB_rbs	1.000000	0.000000	0.000000
19.021733	__ribosome	3.000000	0.000000	0.000000
19.021733	proteinA	0.000000	1.000000	1.000000
19.021733	proteinB	0.000000	1.000000	1.000000
20.006042	__proteinA_rbs	1.000000	0.000000	0.000000
20.006042	__proteinB_rbs	1.000000	0.000000	0.000000
20.006042	__ribosome	3.000000	0.000000	0.000000
20.006042	proteinA	0.000000	1.000000	1.000000
20.006042	proteinB	0.000000	1.000000	1.000000
21.005214	__proteinA_rbs	1.000000	0.000000	0.000000
21.005214	__proteinB_rbs	1.000000	0.000000	0.000000
21.005214	__ribosome	3.000000	0.000000	0.000000
21.005214	proteinA	0.000000	1.000000	1.000000
21.005214	proteinB	0.000000	1.000000	1.000000
22.088333	__proteinA_rbs	1.000000	0.000000	0.000000
22.088333	__proteinB_rbs	1.000000	0.000000	0.000000
22.088333	__ribosome	4.000000	0.000000	0.000000
22.088333	proteinA	1.000000	1.000000	0.000000
22.088333	proteinB	0.000000	1.000000	1.000000
23.007619	__proteinA_rbs	1.000000	0.000000	0.000000
23.007619	__proteinB_rbs	0.000000	0.000000	0.000000
23.007619	__ribosome	3.000000	0.000000	0.000000
23.007619	proteinA	1.000000	1.000000	0.000000
23.007619	proteinB	0.000000	1.000000	2.000000
24.041623	__proteinA_rbs	1.000000	0.000000	0.000000
24.041623	__proteinB_rbs	1.000000	0.000000	0.000000
24.041623	__ribosome	3.000000	0.000000	0.000000
24.041623	proteinA	1.000000	1.000000	0.000000
24.041623	proteinB	0.000000	1.000000	2.000000
25.065482	__proteinA_rbs	1.000000	0.000000	0.000000
25.065482	__proteinB_rbs	1.000000	0.000000	0.000000
25.065482	__ribosome	3.000000	0.000000	0.000000
25.065482	proteinA	1.000000	1.000000	0.000000
25.065482	proteinB	0.000000	1.000000	2.000000
26.012625	__proteinA_rbs	1.000000	0.000000	0.000000
26.012625	__proteinB_rbs	0.000000	0.000000	0.000000
26.012625	__ribosome	2.000000	0.000000	0.000000
26.012625	proteinA	1.000000	1.000000	0.000000
26.012625	proteinB	0.000000	1.000000	3.000000
27.002800	__proteinA_rbs	1.000000	0.000000	0.000000
27.002800	__proteinB_rbs	1.000000	0.000000	0.000000
27.002800	__ribosome	2.000000	0.000000	0.000000
27.002800	proteinA	1.000000	1.000000	0.000000
27.002800	proteinB	0.000000	1.000000	3.000000
28.032971	__proteinA_rbs	1.000000	0.000000	0.000000
28.032971	__proteinB_rbs	1.000000	0.000000	0.000000
28.032971	__ribosome	3.000000	0.000000	0.000000
28.032971	proteinA	1.000000	1.000000	0.000000
28.032971	proteinB	1.000000	1.000000	2.000000
29.060277	__proteinA_rbs	1.000000	0.000000	0.000000
29.060277	__proteinB_rbs	1.000000	0.000000	0.000000
29.060277	__ribosome	3.000000	0.000000	0.000000
29.060277	proteinA	1.000000	1.000000	0.000000
29.060277	proteinB	1.000000	1.000000	2.000000
30.071595	__proteinA_rbs	1.000000	0.000000	0.000000
30.071595	__proteinB_rbs	1.000000	0.000000	0.000000
30.071595	__ribosome	3.000000	0.000000	0.000000
30.071595	proteinA	1.000000	1.000000	0.000000
30.071595	proteinB	1.000000	1.000000	2.000000
31.038492	__proteinA_rbs	1.000000	0.000000	0.000000
31.038492	__proteinB_rbs	1.000000	0.000000	0.000000
31.038492	__ribosome	3.000000	0.000000	0.000000
31.038492	proteinA	1.000000	1.000000	0.000000
31.038492	proteinB	1.000000	1.000000	2.000000
32.033316	__proteinA_rbs	1.000000	0.000000	0.000000
32.033316	__proteinB_rbs	1.000000	0.000000	0.000000
32.033316	__ribosome	3.000000	0.000000	0.000000
32.033316	proteinA	1.000000	1.000000	0.000000
32.033316	proteinB	1.000000	1.000000	2.000000
33.065284	__proteinA_rbs	1.000000	0.000000	0.000000
33.065284	__proteinB_rbs	1.000000	0.000000	0.000000
33.065284	__ribosome	3.000000	0.000000	0.000000
33.065284	proteinA	1.000000	1.000000	0.000000
33.065284	proteinB	1.000000	1.000000	2.000000
34.019248	__proteinA_rbs	1.000000	0.000000	0.000000
34.019248	__proteinB_rbs	1.000000	0.000000	0.000000
34.019248	__ribosome	3.000000	0.000000	0.000000
34.019248	proteinA	1.000000	1.000000	0.000000
34.019248	proteinB	1.000000	1.000000	2.000000
35.008059	__proteinA_rbs	1.000000	0.000000	0.000000
35.008059	__proteinB_rbs	1.000000	0.000000	0.000000
35.008059	__ribosome	3.000000	0.000000	0.000000
35.008059	proteinA	1.000000	1.000000	0.000000
35.008059	proteinB	1.000000	1.000000	2.000000
36.007940	__proteinA_rbs	1.000000	0.000000	0.000000
36.007940	__proteinB_rbs	0.000000	0.000000	0.000000
36.007940	__ribosome	2.000000	0.000000	0.000000
36.007940	proteinA	1.000000	1.000000	0.000000
36.007940	proteinB	1.000000	1.000000	3.000000
37.004891	__proteinA_rbs	1.000000	0.000000	0.000000
37.004891	__proteinB_rbs	1.000000	0.000000	0.000000
37.004891	__ribosome	3.000000	0.000000	0.000000
37.004891	proteinA	1.000000	1.000000	0.000000
37.004891	proteinB	2.000000	1.000000	2.000000
38.032636	__proteinA_rbs	1.000000	0.000000	0.000000
38.032636	__proteinB_rbs	1.000000	0.000000	0.000000
38.032636	__ribosome	3.000000	0.000000	0.000000
38.032636	proteinA	1.000000	1.000000	0.000000
38.032636	proteinB	2.000000	1.000000	2.000000
39.037097	__proteinA_rbs	1.000000	0.000000	0.000000
39.037097	__proteinB_rbs	1.000000	0.000000	0.000000
39.037097	__ribosome	3.000000	0.000000	0.000000
39.037097	proteinA	1.000000	1.000000	0.000000
39.037097	proteinB	2.000000	1.000000	2.000000
