time	species	protein	transcript	ribo_density
0.000000	__proteinA_rbs	1.000000	0.000000	0.000000
0.000000	__proteinB_rbs	1.000000	0.000000	0.000000
0.000000	__ribosome	12.000000	0.000000	0.000000
3.273728	__proteinA_rbs	0.000000	0.000000	0.000000
3.273728	__proteinB_rbs	1.000000	0.000000	0.000000
3.273728	__ribosome	11.000000	0.000000	0.000000
3.349398	__proteinA_rbs	0.000000	0.000000	0.000000
3.349398	__proteinB_rbs	1.000000	0.000000	0.000000
3.349398	__ribosome	11.000000	0.000000	0.000000
3.379028	__proteinA_rbs	0.000000	0.000000	0.000000
3.379028	__proteinB_rbs	1.000000	0.000000	0.000000
3.379028	__ribosome	11.000000	0.000000	0.000000
4.047119	__proteinA_rbs	1.000000	0.000000	0.000000
4.047119	__proteinB_rbs	1.000000	0.000000	0.000000
4.047119	__ribosome	11.000000	0.000000	0.000000
4.047119	proteinA	0.000000	1.000000	1.000000
5.012049	__proteinA_rbs	0.000000	0.000000	0.000000
5.012049	__proteinB_rbs	1.000000	0.000000	0.000000
5.012049	__ribosome	10.000000	0.000000	0.000000
5.012049	proteinA	0.000000	1.000000	2.000000
6.021262	__proteinA_rbs	1.000000	0.000000	0.000000
6.021262	__proteinB_rbs	1.000000	0.000000	0.000000
6.021262	__ribosome	10.000000	0.000000	0.000000
6.021262	proteinA	0.000000	1.000000	2.000000
7.027587	__proteinA_rbs	1.000000	0.000000	0.000000
7.027587	__proteinB_rbs	1.000000	0.000000	0.000000
7.027587	__ribosome	10.000000	0.000000	0.000000
7.027587	proteinA	0.000000	1.000000	2.000000
8.072789	__proteinA_rbs	1.000000	0.000000	0.000000
8.072789	__proteinB_rbs	1.000000	0.000000	0.000000
8.072789	__ribosome	10.000000	0.000000	0.000000
8.072789	proteinA	0.000000	1.000000	2.000000
9.015384	__proteinA_rbs	1.000000	0.000000	0.000000
9.015384	__proteinB_rbs	1.000000	0.000000	0.000000
9.015384	__ribosome	10.000000	0.000000	0.000000
9.015384	proteinA	0.000000	1.000000	2.000000
10.090579	__proteinA_rbs	1.000000	0.000000	0.000000
10.090579	__proteinB_rbs	1.000000	0.000000	0.000000
10.090579	__ribosome	10.000000	0.000000	0.000000
10.090579	proteinA	0.000000	1.000000	2.000000
11.006435	__proteinA_rbs	1.000000	0.000000	0.000000
11.006435	__proteinB_rbs	1.000000	0.000000	0.000000
11.006435	__ribosome	10.000000	0.000000	0.000000
11.006435	proteinA	0.000000	1.000000	2.000000
12.002413	__proteinA_rbs	1.000000	0.000000	0.000000
12.002413	__proteinB_rbs	1.000000	0.000000	0.000000
12.002413	__ribosome	10.000000	0.000000	0.000000
12.002413	proteinA	0.000000	1.000000	2.000000
13.036793	__proteinA_rbs	1.000000	0.000000	0.000000
13.036793	__proteinB_rbs	1.000000	0.000000	0.000000
13.036793	__ribosome	10.000000	0.000000	0.000000
13.036793	proteinA	0.000000	1.000000	2.000000
14.021081	__proteinA_rbs	1.000000	0.000000	0.000000
14.021081	__proteinB_rbs	1.000000	0.000000	0.000000
14.021081	__ribosome	10.000000	0.000000	0.000000
14.021081	proteinA	0.000000	1.000000	2.000000
15.085423	__proteinA_rbs	1.000000	0.000000	0.000000
15.085423	__proteinB_rbs	1.000000	0.000000	0.000000
15.085423	__ribosome	10.000000	0.000000	0.000000
15.085423	proteinA	0.000000	1.000000	2.000000
16.042555	__proteinA_rbs	1.000000	0.000000	0.000000
16.042555	__proteinB_rbs	1.000000	0.000000	0.000000
16.042555	__ribosome	10.000000	0.000000	0.000000
16.042555	proteinA	0.000000	1.000000	2.000000
17.000668	__proteinA_rbs	1.000000	0.000000	0.000000
17.000668	__proteinB_rbs	0.000000	0.000000	0.000000
17.000668	__ribosome	8.000000	0.000000	0.000000
17.000668	proteinA	0.000000	1.000000	3.000000
18.006787	__proteinA_rbs	1.000000	0.000000	0.000000
18.006787	__proteinB_rbs	0.000000	0.000000	0.000000
18.006787	__ribosome	7.000000	0.000000	0.000000
18.006787	proteinA	0.000000	1.000000	3.000000
18.006787	proteinB	0.000000	1.000000	2.000000
19.012970	__proteinA_rbs	1.000000	0.000000	0.000000
19.012970	__proteinB_rbs	1.000000	0.000000	0.000000
19.012970	__ribosome	8.000000	0.000000	0.000000
19.012970	proteinA	1.000000	1.000000	2.000000
19.012970	proteinB	0.000000	1.000000	2.000000
20.005920	__proteinA_rbs	1.000000	0.000000	0.000000
20.005920	__proteinB_rbs	1.000000	0.000000	0.000000
20.005920	__ribosome	8.000000	0.000000	0.000000
20.005920	proteinA	1.000000	1.000000	2.000000
20.005920	proteinB	0.000000	1.000000	2.000000
21.009723	__proteinA_rbs	1.000000	0.000000	0.000000
21.009723	__proteinB_rbs	1.000000	0.000000	0.000000
21.009723	__ribosome	8.000000	0.000000	0.000000
21.009723	proteinA	1.000000	1.000000	2.000000
21.009723	proteinB	0.000000	1.000000	2.000000
22.010457	__proteinA_rbs	1.000000	0.000000	0.000000
22.010457	__proteinB_rbs	1.000000	0.000000	0.000000
22.010457	__ribosome	9.000000	0.000000	0.000000
22.010457	proteinA	2.000000	1.000000	1.000000
22.010457	proteinB	0.000000	1.000000	2.000000
23.026507	__proteinA_rbs	0.000000	0.000000	0.000000
23.026507	__proteinB_rbs	1.000000	0.000000	0.000000
23.026507	__ribosome	8.000000	0.000000	0.000000
23.026507	proteinA	2.000000	1.000000	2.000000
23.026507	proteinB	0.000000	1.000000	2.000000
24.001888	__proteinA_rbs	0.000000	0.000000	0.000000
24.001888	__proteinB_rbs	1.000000	0.000000	0.000000
24.001888	__ribosome	7.000000	0.000000	0.000000
24.001888	proteinA	2.000000	1.000000	3.000000
24.001888	proteinB	0.000000	1.000000	2.000000
25.016410	__proteinA_rbs	1.000000	0.000000	0.000000
25.016410	__proteinB_rbs	0.000000	0.000000	0.000000
25.016410	__ribosome	6.000000	0.000000	0.000000
25.016410	proteinA	2.000000	1.000000	3.000000
25.016410	proteinB	0.000000	1.000000	3.000000
26.021702	__proteinA_rbs	1.000000	0.000000	0.000000
26.021702	__proteinB_rbs	1.000000	0.000000	0.000000
26.021702	__ribosome	6.000000	0.000000	0.000000
26.021702	proteinA	2.000000	1.000000	3.000000
26.021702	proteinB	0.000000	1.000000	3.000000
27.009031	__proteinA_rbs	1.000000	0.000000	0.000000
27.009031	__proteinB_rbs	1.000000	0.000000	0.000000
27.009031	__ribosome	6.000000	0.000000	0.000000
27.009031	proteinA	2.000000	1.000000	3.000000
27.009031	proteinB	0.000000	1.000000	3.000000
28.002918	__proteinA_rbs	1.000000	0.000000	0.000000
28.002918	__proteinB_rbs	1.000000	0.000000	0.000000
28.002918	__ribosome	6.000000	0.000000	0.000000
28.002918	proteinA	2.000000	1.000000	3.000000
28.002918	proteinB	0.000000	1.000000	3.000000
29.004739	__proteinA_rbs	1.000000	0.000000	0.000000
29.004739	__proteinB_rbs	0.000000	0.000000	0.000000
29.004739	__ribosome	5.000000	0.000000	0.000000
29.004739	proteinA	2.000000	1.000000	3.000000
29.004739	proteinB	0.000000	1.000000	4.000000
30.005646	__proteinA_rbs	1.000000	0.000000	0.000000
30.005646	__proteinB_rbs	1.000000	0.000000	0.000000
30.005646	__ribosome	5.000000	0.000000	0.000000
30.005646	proteinA	2.000000	1.000000	3.000000
30.005646	proteinB	0.000000	1.000000	4.000000
31.016024	__proteinA_rbs	1.000000	0.000000	0.000000
31.016024	__proteinB_rbs	1.000000	0.000000	0.000000
31.016024	__ribosome	5.000000	0.000000	0.000000
31.016024	proteinA	2.000000	1.000000	3.000000
31.016024	proteinB	0.000000	1.000000	4.000000
32.003061	__proteinA_rbs	1.000000	0.000000	0.000000
32.003061	__proteinB_rbs	1.000000	0.000000	0.000000
32.003061	__ribosome	5.000000	0.000000	0.000000
32.003061	proteinA	2.000000	1.000000	3.000000
32.003061	proteinB	0.000000	1.000000	4.000000
33.018812	__proteinA_rbs	1.000000	0.000000	0.000000
33.018812	__proteinB_rbs	1.000000	0.000000	0.000000
33.018812	__ribosome	6.000000	0.000000	0.000000
33.018812	proteinA	3.000000	1.000000	2.000000
33.018812	proteinB	0.000000	1.000000	4.000000
33.999040	__proteinA_rbs	1.000000	0.000000	0.000000
33.999040	__proteinB_rbs	1.000000	0.000000	0.000000
33.999040	__ribosome	7.000000	0.000000	0.000000
33.999040	proteinA	3.000000	1.000000	2.000000
33.999040	proteinB	1.000000	1.000000	3.000000
35.041730	__proteinA_rbs	1.000000	0.000000	0.000000
35.041730	__proteinB_rbs	1.000000	0.000000	0.000000
35.041730	__ribosome	8.000000	0.000000	0.000000
35.041730	proteinA	3.000000	1.000000	2.000000
35.041730	proteinB	2.000000	1.000000	2.000000
36.001946	__proteinA_rbs	1.000000	0.000000	0.000000
36.001946	__proteinB_rbs	1.000000	0.000000	0.000000
36.001946	__ribosome	8.000000	0.000000	0.000000
36.001946	proteinA	3.000000	1.000000	2.000000
36.001946	proteinB	2.000000	1.000000	2.000000
37.002827	__proteinA_rbs	1.000000	0.000000	0.000000
37.002827	__proteinB_rbs	1.000000	0.000000	0.000000
37.002827	__ribosome	8.000000	0.000000	0.000000
37.002827	proteinA	3.000000	1.000000	2.000000
37.002827	proteinB	2.000000	1.000000	2.000000
38.040294	__proteinA_rbs	0.000000	0.000000	0.000000
38.040294	__proteinB_rbs	1.000000	0.000000	0.000000
38.040294	__ribosome	7.000000	0.000000	0.000000
38.040294	proteinA	3.000000	1.000000	3.000000
38.040294	proteinB	2.000000	1.000000	2.000000
39.023081	__proteinA_rbs	0.000000	0.000000	0.000000
39.023081	__proteinB_rbs	1.000000	0.000000	0.000000
39.023081	__ribosome	6.000000	0.000000	0.000000
39.023081	proteinA	3.000000	1.000000	4.000000
39.023081	proteinB	2.000000	1.000000	2.000000
