time	species	protein	transcript	ribo_density
0.000000	__proteinP_rbs	1.000000	0.000000	0.000000
0.000000	__ribosome	100.000000	0.000000	0.000000
1.066787	__proteinP_rbs	0.000000	0.000000	0.000000
1.066787	__ribosome	99.000000	0.000000	0.000000
1.066787	proteinP	1.000000	1.000000	1.000000
2.427929	__proteinP_rbs	0.000000	0.000000	0.000000
2.427929	__ribosome	99.000000	0.000000	0.000000
2.427929	proteinP	4.000000	1.000000	1.000000
3.647787	__proteinP_rbs	0.000000	0.000000	0.000000
3.647787	__ribosome	99.000000	0.000000	0.000000
3.647787	proteinP	6.000000	1.000000	1.000000
4.101191	__proteinP_rbs	0.000000	0.000000	0.000000
4.101191	__ribosome	99.000000	0.000000	0.000000
4.101191	proteinP	8.000000	1.000000	1.000000
4.999143	__proteinP_rbs	1.000000	0.000000	0.000000
4.999143	__ribosome	99.000000	0.000000	0.000000
4.999143	proteinP	10.000000	1.000000	1.000000
6.387913	__proteinP_rbs	0.000000	0.000000	0.000000
6.387913	__ribosome	99.000000	0.000000	0.000000
6.387913	proteinP	13.000000	1.000000	1.000000
7.061705	__proteinP_rbs	0.000000	0.000000	0.000000
7.061705	__ribosome	99.000000	0.000000	0.000000
7.061705	proteinP	14.000000	1.000000	1.000000
8.328631	__proteinP_rbs	0.000000	0.000000	0.000000
8.328631	__ribosome	99.000000	0.000000	0.000000
8.328631	proteinP	17.000000	1.000000	1.000000
9.368882	__proteinP_rbs	0.000000	0.000000	0.000000
9.368882	__ribosome	99.000000	0.000000	0.000000
9.368882	proteinP	21.000000	1.000000	1.000000
9.999393	__proteinP_rbs	1.000000	0.000000	0.000000
9.999393	__ribosome	99.000000	0.000000	0.000000
9.999393	proteinP	24.000000	1.000000	1.000000
11.357466	__proteinP_rbs	0.000000	0.000000	0.000000
11.357466	__ribosome	99.000000	0.000000	0.000000
11.357466	proteinP	26.000000	1.000000	1.000000
12.017541	__proteinP_rbs	0.000000	0.000000	0.000000
12.017541	__ribosome	99.000000	0.000000	0.000000
12.017541	proteinP	27.000000	1.000000	1.000000
13.694798	__proteinP_rbs	0.000000	0.000000	0.000000
13.694798	__ribosome	99.000000	0.000000	0.000000
13.694798	proteinP	29.000000	1.000000	1.000000
14.075293	__proteinP_rbs	0.000000	0.000000	0.000000
14.075293	__ribosome	99.000000	0.000000	0.000000
14.075293	proteinP	31.000000	1.000000	1.000000
16.730982	__proteinP_rbs	0.000000	0.000000	0.000000
16.730982	__ribosome	99.000000	0.000000	0.000000
16.730982	proteinP	35.000000	1.000000	1.000000
16.731098	__proteinP_rbs	0.000000	0.000000	0.000000
16.731098	__ribosome	99.000000	0.000000	0.000000
16.731098	proteinP	35.000000	1.000000	1.000000
17.215105	__proteinP_rbs	0.000000	0.000000	0.000000
17.215105	__ribosome	99.000000	0.000000	0.000000
17.215105	proteinP	36.000000	1.000000	1.000000
18.085383	__proteinP_rbs	0.000000	0.000000	0.000000
18.085383	__ribosome	99.000000	0.000000	0.000000
18.085383	proteinP	38.000000	1.000000	1.000000
19.463011	__proteinP_rbs	0.000000	0.000000	0.000000
19.463011	__ribosome	99.000000	0.000000	0.000000
19.463011	proteinP	41.000000	1.000000	1.000000
20.168908	__proteinP_rbs	0.000000	0.000000	0.000000
20.168908	__ribosome	99.000000	0.000000	0.000000
20.168908	proteinP	42.000000	1.000000	1.000000
21.272652	__proteinP_rbs	0.000000	0.000000	0.000000
21.272652	__ribosome	99.000000	0.000000	0.000000
21.272652	proteinP	44.000000	1.000000	1.000000
22.464691	__proteinP_rbs	0.000000	0.000000	0.000000
22.464691	__ribosome	99.000000	0.000000	0.000000
22.464691	proteinP	47.000000	1.000000	1.000000
22.999074	__proteinP_rbs	0.000000	0.000000	0.000000
22.999074	__ribosome	98.000000	0.000000	0.000000
22.999074	proteinP	49.000000	1.000000	2.000000
23.999124	__proteinP_rbs	1.000000	0.000000	0.000000
23.999124	__ribosome	99.000000	0.000000	0.000000
23.999124	proteinP	53.000000	1.000000	1.000000
25.000066	__proteinP_rbs	1.000000	0.000000	0.000000
25.000066	__ribosome	99.000000	0.000000	0.000000
25.000066	proteinP	56.000000	1.000000	1.000000
26.374525	__proteinP_rbs	0.000000	0.000000	0.000000
26.374525	__ribosome	99.000000	0.000000	0.000000
26.374525	proteinP	58.000000	1.000000	1.000000
26.999220	__proteinP_rbs	0.000000	0.000000	0.000000
