Generation,Pct_Slow,Pct_Fast,Rate,Mutation_loc,Mutation,Transcript 
0_popB,42.5,57.49999999999999,117,0,1.928,100,100,55,100,100,100,55,100,55,55,55,55,55,100,55,100,100,55,55,100,100,55,100,55,100,100,100,100,55,100,100,55,55,55,100,100,55,55,100,55,55,100,55,100,55,100,55,100,100,100,55,100,100,100,100,100,100,100,100,100,100,55,100,55,100,100,100,55,55,100,55,100,55,55,100,55,55,55,100,100,100,100,100,55,100,100,55,55,100,55,100,55,100,55,55,55,55,55,100,100,55,100,100,55,100,55,100,100,100,100,55,100,100,100,100,55,55,55,100,100
1_popB,42.5,57.49999999999999,75,0,1.928,100,100,55,100,100,100,55,100,55,55,55,55,55,100,55,100,100,55,55,100,100,55,100,55,100,100,100,100,55,100,100,55,55,55,100,100,55,55,100,55,55,100,55,100,55,100,55,100,100,100,55,100,100,100,100,100,100,100,100,100,100,55,100,55,100,100,100,55,55,100,55,100,55,55,100,55,55,55,100,100,100,100,100,55,100,100,55,55,100,55,100,55,100,55,55,55,55,55,100,100,55,100,100,55,100,55,100,100,100,100,55,100,100,100,100,55,55,55,100,100
2_popB,42.5,57.49999999999999,65,1,1.928,100,100,55,100,100,100,55,100,55,55,55,55,55,100,55,100,100,55,55,100,100,55,100,55,100,100,100,100,55,100,100,55,55,55,100,100,55,55,100,55,55,100,55,100,55,100,55,100,100,100,55,100,100,100,100,100,100,100,100,100,100,55,100,55,100,100,100,55,55,100,55,100,55,55,100,55,55,55,100,100,100,100,100,55,100,100,55,55,100,55,100,55,100,55,55,55,55,55,100,100,55,100,100,55,100,55,100,100,100,100,55,100,100,100,100,55,55,55,100,100
3_popA,42.5,57.49999999999999,0,0,1.928,100,100,55,100,100,100,55,100,55,55,55,55,55,100,55,100,100,55,55,100,100,55,100,55,100,100,100,100,55,100,100,55,55,55,100,100,55,55,100,55,55,100,55,100,55,100,55,100,100,100,55,100,100,100,100,100,100,100,100,100,100,55,100,55,100,100,100,55,55,100,55,100,55,55,100,55,55,55,100,100,100,100,100,55,100,100,55,55,100,55,100,55,100,55,55,55,55,55,100,100,55,100,100,55,100,55,100,100,100,100,55,100,100,100,100,55,55,55,100,100
4_popB,42.5,57.49999999999999,80,1,1.928,100,100,55,100,100,100,55,100,55,55,55,55,55,100,55,100,100,55,55,100,100,55,100,55,100,100,100,100,55,100,100,55,55,55,100,100,55,55,100,55,55,100,55,100,55,100,55,100,100,100,55,100,100,100,100,100,100,100,100,100,100,55,100,55,100,100,100,55,55,100,55,100,55,55,100,55,55,55,100,100,100,100,100,55,100,100,55,55,100,55,100,55,100,55,55,55,55,55,100,100,55,100,100,55,100,55,100,100,100,100,55,100,100,100,100,55,55,55,100,100
5_popB,42.5,57.49999999999999,102,1,1.928,100,100,55,100,100,100,55,100,55,55,55,55,55,100,55,100,100,55,55,100,100,55,100,55,100,100,100,100,55,100,100,55,55,55,100,100,55,55,100,55,55,100,55,100,55,100,55,100,100,100,55,100,100,100,100,100,100,100,100,100,100,55,100,55,100,100,100,55,55,100,55,100,55,55,100,55,55,55,100,100,100,100,100,55,100,100,55,55,100,55,100,55,100,55,55,55,55,55,100,100,55,100,100,55,100,55,100,100,100,100,55,100,100,100,100,55,55,55,100,100
6_popB,43.333333333333336,56.666666666666664,113,0,2.281,100,100,55,100,100,100,55,100,55,55,55,55,55,100,55,100,100,55,55,100,100,55,100,55,100,100,100,100,55,100,100,55,55,55,100,100,55,55,100,55,55,100,55,100,55,100,55,100,100,100,55,100,100,100,100,100,100,100,100,100,100,55,100,55,100,100,100,55,55,100,55,100,55,55,100,55,55,55,100,100,100,100,100,55,100,100,55,55,100,55,100,55,100,55,55,55,55,55,100,100,55,100,100,55,100,55,100,100,100,100,55,100,100,55,100,55,55,55,100,100
7_popA,43.333333333333336,56.666666666666664,0,0,2.281,100,100,55,100,100,100,55,100,55,55,55,55,55,100,55,100,100,55,55,100,100,55,100,55,100,100,100,100,55,100,100,55,55,55,100,100,55,55,100,55,55,100,55,100,55,100,55,100,100,100,55,100,100,100,100,100,100,100,100,100,100,55,100,55,100,100,100,55,55,100,55,100,55,55,100,55,55,55,100,100,100,100,100,55,100,100,55,55,100,55,100,55,100,55,55,55,55,55,100,100,55,100,100,55,100,55,100,100,100,100,55,100,100,55,100,55,55,55,100,100
8_popA,43.333333333333336,56.666666666666664,0,0,2.281,100,100,55,100,100,100,55,100,55,55,55,55,55,100,55,100,100,55,55,100,100,55,100,55,100,100,100,100,55,100,100,55,55,55,100,100,55,55,100,55,55,100,55,100,55,100,55,100,100,100,55,100,100,100,100,100,100,100,100,100,100,55,100,55,100,100,100,55,55,100,55,100,55,55,100,55,55,55,100,100,100,100,100,55,100,100,55,55,100,55,100,55,100,55,55,55,55,55,100,100,55,100,100,55,100,55,100,100,100,100,55,100,100,55,100,55,55,55,100,100
9_popA,43.333333333333336,56.666666666666664,0,0,2.281,100,100,55,100,100,100,55,100,55,55,55,55,55,100,55,100,100,55,55,100,100,55,100,55,100,100,100,100,55,100,100,55,55,55,100,100,55,55,100,55,55,100,55,100,55,100,55,100,100,100,55,100,100,100,100,100,100,100,100,100,100,55,100,55,100,100,100,55,55,100,55,100,55,55,100,55,55,55,100,100,100,100,100,55,100,100,55,55,100,55,100,55,100,55,55,55,55,55,100,100,55,100,100,55,100,55,100,100,100,100,55,100,100,55,100,55,55,55,100,100
