time	species	protein	transcript	ribo_density
0.000000	__proteinP_rbs	1.000000	0.000000	0.000000
0.000000	__ribosome	100.000000	0.000000	0.000000
1.002131	__proteinP_rbs	1.000000	0.000000	0.000000
1.002131	__ribosome	99.000000	0.000000	0.000000
1.002131	proteinP	0.000000	1.000000	1.000000
2.055250	__proteinP_rbs	0.000000	0.000000	0.000000
2.055250	__ribosome	98.000000	0.000000	0.000000
2.055250	proteinP	0.000000	1.000000	2.000000
3.001830	__proteinP_rbs	1.000000	0.000000	0.000000
3.001830	__ribosome	95.000000	0.000000	0.000000
3.001830	proteinP	0.000000	1.000000	5.000000
4.003985	__proteinP_rbs	1.000000	0.000000	0.000000
4.003985	__ribosome	95.000000	0.000000	0.000000
4.003985	proteinP	0.000000	1.000000	5.000000
5.002446	__proteinP_rbs	1.000000	0.000000	0.000000
5.002446	__ribosome	93.000000	0.000000	0.000000
5.002446	proteinP	0.000000	1.000000	7.000000
5.999667	__proteinP_rbs	0.000000	0.000000	0.000000
5.999667	__ribosome	90.000000	0.000000	0.000000
5.999667	proteinP	1.000000	1.000000	10.000000
7.000215	__proteinP_rbs	1.000000	0.000000	0.000000
7.000215	__ribosome	89.000000	0.000000	0.000000
7.000215	proteinP	2.000000	1.000000	11.000000
8.009053	__proteinP_rbs	1.000000	0.000000	0.000000
8.009053	__ribosome	90.000000	0.000000	0.000000
8.009053	proteinP	3.000000	1.000000	10.000000
8.999158	__proteinP_rbs	1.000000	0.000000	0.000000
8.999158	__ribosome	90.000000	0.000000	0.000000
8.999158	proteinP	5.000000	1.000000	10.000000
10.000681	__proteinP_rbs	1.000000	0.000000	0.000000
10.000681	__ribosome	89.000000	0.000000	0.000000
10.000681	proteinP	6.000000	1.000000	11.000000
11.003813	__proteinP_rbs	1.000000	0.000000	0.000000
11.003813	__ribosome	90.000000	0.000000	0.000000
11.003813	proteinP	8.000000	1.000000	10.000000
12.005938	__proteinP_rbs	1.000000	0.000000	0.000000
12.005938	__ribosome	89.000000	0.000000	0.000000
12.005938	proteinP	10.000000	1.000000	11.000000
12.999399	__proteinP_rbs	1.000000	0.000000	0.000000
12.999399	__ribosome	90.000000	0.000000	0.000000
12.999399	proteinP	12.000000	1.000000	10.000000
14.006172	__proteinP_rbs	1.000000	0.000000	0.000000
14.006172	__ribosome	93.000000	0.000000	0.000000
14.006172	proteinP	15.000000	1.000000	7.000000
15.004630	__proteinP_rbs	1.000000	0.000000	0.000000
15.004630	__ribosome	92.000000	0.000000	0.000000
15.004630	proteinP	16.000000	1.000000	8.000000
16.000052	__proteinP_rbs	1.000000	0.000000	0.000000
16.000052	__ribosome	93.000000	0.000000	0.000000
16.000052	proteinP	18.000000	1.000000	7.000000
16.999259	__proteinP_rbs	1.000000	0.000000	0.000000
16.999259	__ribosome	93.000000	0.000000	0.000000
16.999259	proteinP	20.000000	1.000000	7.000000
18.010144	__proteinP_rbs	1.000000	0.000000	0.000000
18.010144	__ribosome	92.000000	0.000000	0.000000
18.010144	proteinP	21.000000	1.000000	8.000000
18.999228	__proteinP_rbs	1.000000	0.000000	0.000000
18.999228	__ribosome	91.000000	0.000000	0.000000
18.999228	proteinP	22.000000	1.000000	9.000000
19.999124	__proteinP_rbs	1.000000	0.000000	0.000000
19.999124	__ribosome	92.000000	0.000000	0.000000
19.999124	proteinP	24.000000	1.000000	8.000000
20.999136	__proteinP_rbs	0.000000	0.000000	0.000000
20.999136	__ribosome	90.000000	0.000000	0.000000
20.999136	proteinP	25.000000	1.000000	10.000000
21.999170	__proteinP_rbs	1.000000	0.000000	0.000000
21.999170	__ribosome	89.000000	0.000000	0.000000
21.999170	proteinP	26.000000	1.000000	11.000000
22.999269	__proteinP_rbs	1.000000	0.000000	0.000000
22.999269	__ribosome	90.000000	0.000000	0.000000
22.999269	proteinP	29.000000	1.000000	10.000000
23.999073	__proteinP_rbs	0.000000	0.000000	0.000000
23.999073	__ribosome	88.000000	0.000000	0.000000
23.999073	proteinP	31.000000	1.000000	12.000000
24.999030	__proteinP_rbs	1.000000	0.000000	0.000000
24.999030	__ribosome	88.000000	0.000000	0.000000
24.999030	proteinP	32.000000	1.000000	12.000000
25.999549	__proteinP_rbs	1.000000	0.000000	0.000000
25.999549	__ribosome	89.000000	0.000000	0.000000
25.999549	proteinP	34.000000	1.000000	11.000000
27.004152	__proteinP_rbs	1.000000	0.000000	0.000000
