time	species	protein	transcript	ribo_density
0.000000	__proteinP_rbs	1.000000	0.000000	0.000000
0.000000	__ribosome	100.000000	0.000000	0.000000
1.075356	__proteinP_rbs	0.000000	0.000000	0.000000
1.075356	__ribosome	99.000000	0.000000	0.000000
1.075356	proteinP	1.000000	1.000000	1.000000
2.459287	__proteinP_rbs	0.000000	0.000000	0.000000
2.459287	__ribosome	99.000000	0.000000	0.000000
2.459287	proteinP	4.000000	1.000000	1.000000
2.999319	__proteinP_rbs	1.000000	0.000000	0.000000
2.999319	__ribosome	99.000000	0.000000	0.000000
2.999319	proteinP	5.000000	1.000000	1.000000
3.999067	__proteinP_rbs	1.000000	0.000000	0.000000
3.999067	__ribosome	99.000000	0.000000	0.000000
3.999067	proteinP	7.000000	1.000000	1.000000
4.999395	__proteinP_rbs	1.000000	0.000000	0.000000
4.999395	__ribosome	99.000000	0.000000	0.000000
4.999395	proteinP	9.000000	1.000000	1.000000
6.499157	__proteinP_rbs	0.000000	0.000000	0.000000
6.499157	__ribosome	99.000000	0.000000	0.000000
6.499157	proteinP	13.000000	1.000000	1.000000
7.182488	__proteinP_rbs	0.000000	0.000000	0.000000
7.182488	__ribosome	99.000000	0.000000	0.000000
7.182488	proteinP	14.000000	1.000000	1.000000
8.472587	__proteinP_rbs	0.000000	0.000000	0.000000
8.472587	__ribosome	99.000000	0.000000	0.000000
8.472587	proteinP	17.000000	1.000000	1.000000
9.536285	__proteinP_rbs	0.000000	0.000000	0.000000
9.536285	__ribosome	99.000000	0.000000	0.000000
9.536285	proteinP	21.000000	1.000000	1.000000
10.158396	__proteinP_rbs	0.000000	0.000000	0.000000
10.158396	__ribosome	99.000000	0.000000	0.000000
10.158396	proteinP	24.000000	1.000000	1.000000
11.043143	__proteinP_rbs	0.000000	0.000000	0.000000
11.043143	__ribosome	99.000000	0.000000	0.000000
11.043143	proteinP	25.000000	1.000000	1.000000
12.233356	__proteinP_rbs	0.000000	0.000000	0.000000
12.233356	__ribosome	99.000000	0.000000	0.000000
12.233356	proteinP	27.000000	1.000000	1.000000
13.925640	__proteinP_rbs	0.000000	0.000000	0.000000
13.925640	__ribosome	99.000000	0.000000	0.000000
13.925640	proteinP	29.000000	1.000000	1.000000
13.999110	__proteinP_rbs	1.000000	0.000000	0.000000
13.999110	__ribosome	98.000000	0.000000	0.000000
13.999110	proteinP	29.000000	1.000000	2.000000
17.004858	__proteinP_rbs	0.000000	0.000000	0.000000
17.004858	__ribosome	99.000000	0.000000	0.000000
17.004858	proteinP	35.000000	1.000000	1.000000
17.004994	__proteinP_rbs	0.000000	0.000000	0.000000
17.004994	__ribosome	99.000000	0.000000	0.000000
17.004994	proteinP	35.000000	1.000000	1.000000
17.005075	__proteinP_rbs	0.000000	0.000000	0.000000
17.005075	__ribosome	99.000000	0.000000	0.000000
17.005075	proteinP	35.000000	1.000000	1.000000
17.999229	__proteinP_rbs	1.000000	0.000000	0.000000
17.999229	__ribosome	99.000000	0.000000	0.000000
17.999229	proteinP	37.000000	1.000000	1.000000
18.999113	__proteinP_rbs	1.000000	0.000000	0.000000
18.999113	__ribosome	99.000000	0.000000	0.000000
18.999113	proteinP	39.000000	1.000000	1.000000
20.500656	__proteinP_rbs	0.000000	0.000000	0.000000
20.500656	__ribosome	99.000000	0.000000	0.000000
20.500656	proteinP	42.000000	1.000000	1.000000
20.999066	__proteinP_rbs	1.000000	0.000000	0.000000
20.999066	__ribosome	99.000000	0.000000	0.000000
20.999066	proteinP	43.000000	1.000000	1.000000
22.825038	__proteinP_rbs	0.000000	0.000000	0.000000
22.825038	__ribosome	99.000000	0.000000	0.000000
22.825038	proteinP	47.000000	1.000000	1.000000
23.301305	__proteinP_rbs	0.000000	0.000000	0.000000
23.301305	__ribosome	99.000000	0.000000	0.000000
23.301305	proteinP	49.000000	1.000000	1.000000
24.062920	__proteinP_rbs	0.000000	0.000000	0.000000
24.062920	__ribosome	99.000000	0.000000	0.000000
24.062920	proteinP	52.000000	1.000000	1.000000
25.398052	__proteinP_rbs	0.000000	0.000000	0.000000
25.398052	__ribosome	99.000000	0.000000	0.000000
25.398052	proteinP	56.000000	1.000000	1.000000
26.203792	__proteinP_rbs	0.000000	0.000000	0.000000
26.203792	__ribosome	99.000000	0.000000	0.000000
26.203792	proteinP	57.000000	1.000000	1.000000
27.333259	__proteinP_rbs	0.000000	0.000000	0.000000
