time	species	protein	transcript	ribo_density
0.000000	__proteinP_rbs	1.000000	0.000000	0.000000
0.000000	__ribosome	100.000000	0.000000	0.000000
1.081272	__proteinP_rbs	0.000000	0.000000	0.000000
1.081272	__ribosome	99.000000	0.000000	0.000000
1.081272	proteinP	1.000000	1.000000	1.000000
2.482774	__proteinP_rbs	0.000000	0.000000	0.000000
2.482774	__ribosome	99.000000	0.000000	0.000000
2.482774	proteinP	4.000000	1.000000	1.000000
2.999279	__proteinP_rbs	1.000000	0.000000	0.000000
2.999279	__ribosome	99.000000	0.000000	0.000000
2.999279	proteinP	5.000000	1.000000	1.000000
3.999432	__proteinP_rbs	1.000000	0.000000	0.000000
3.999432	__ribosome	99.000000	0.000000	0.000000
3.999432	proteinP	7.000000	1.000000	1.000000
5.008726	__proteinP_rbs	0.000000	0.000000	0.000000
5.008726	__ribosome	99.000000	0.000000	0.000000
5.008726	proteinP	9.000000	1.000000	1.000000
6.590486	__proteinP_rbs	0.000000	0.000000	0.000000
6.590486	__ribosome	99.000000	0.000000	0.000000
6.590486	proteinP	13.000000	1.000000	1.000000
7.281596	__proteinP_rbs	0.000000	0.000000	0.000000
7.281596	__ribosome	99.000000	0.000000	0.000000
7.281596	proteinP	14.000000	1.000000	1.000000
8.589480	__proteinP_rbs	0.000000	0.000000	0.000000
8.589480	__ribosome	99.000000	0.000000	0.000000
8.589480	proteinP	17.000000	1.000000	1.000000
8.999033	__proteinP_rbs	1.000000	0.000000	0.000000
8.999033	__ribosome	99.000000	0.000000	0.000000
8.999033	proteinP	20.000000	1.000000	1.000000
10.029816	__proteinP_rbs	0.000000	0.000000	0.000000
10.029816	__ribosome	99.000000	0.000000	0.000000
10.029816	proteinP	23.000000	1.000000	1.000000
11.203698	__proteinP_rbs	0.000000	0.000000	0.000000
11.203698	__ribosome	99.000000	0.000000	0.000000
11.203698	proteinP	25.000000	1.000000	1.000000
12.412373	__proteinP_rbs	0.000000	0.000000	0.000000
12.412373	__ribosome	99.000000	0.000000	0.000000
12.412373	proteinP	27.000000	1.000000	1.000000
14.117881	__proteinP_rbs	0.000000	0.000000	0.000000
14.117881	__ribosome	99.000000	0.000000	0.000000
14.117881	proteinP	29.000000	1.000000	1.000000
14.118112	__proteinP_rbs	0.000000	0.000000	0.000000
14.118112	__ribosome	99.000000	0.000000	0.000000
14.118112	proteinP	29.000000	1.000000	1.000000
14.999238	__proteinP_rbs	1.000000	0.000000	0.000000
14.999238	__ribosome	99.000000	0.000000	0.000000
14.999238	proteinP	34.000000	1.000000	1.000000
17.225462	__proteinP_rbs	0.000000	0.000000	0.000000
17.225462	__ribosome	99.000000	0.000000	0.000000
17.225462	proteinP	35.000000	1.000000	1.000000
17.225574	__proteinP_rbs	0.000000	0.000000	0.000000
17.225574	__ribosome	99.000000	0.000000	0.000000
17.225574	proteinP	35.000000	1.000000	1.000000
18.136669	__proteinP_rbs	0.000000	0.000000	0.000000
18.136669	__ribosome	99.000000	0.000000	0.000000
18.136669	proteinP	37.000000	1.000000	1.000000
19.125459	__proteinP_rbs	0.000000	0.000000	0.000000
19.125459	__ribosome	99.000000	0.000000	0.000000
19.125459	proteinP	39.000000	1.000000	1.000000
20.043162	__proteinP_rbs	0.000000	0.000000	0.000000
20.043162	__ribosome	99.000000	0.000000	0.000000
20.043162	proteinP	41.000000	1.000000	1.000000
21.219791	__proteinP_rbs	0.000000	0.000000	0.000000
21.219791	__ribosome	99.000000	0.000000	0.000000
21.219791	proteinP	43.000000	1.000000	1.000000
21.999024	__proteinP_rbs	1.000000	0.000000	0.000000
21.999024	__ribosome	97.000000	0.000000	0.000000
21.999024	proteinP	44.000000	1.000000	3.000000
23.116681	__proteinP_rbs	0.000000	0.000000	0.000000
23.116681	__ribosome	99.000000	0.000000	0.000000
23.116681	proteinP	47.000000	1.000000	1.000000
24.371852	__proteinP_rbs	0.000000	0.000000	0.000000
24.371852	__ribosome	99.000000	0.000000	0.000000
24.371852	proteinP	52.000000	1.000000	1.000000
24.999263	__proteinP_rbs	1.000000	0.000000	0.000000
24.999263	__ribosome	99.000000	0.000000	0.000000
24.999263	proteinP	54.000000	1.000000	1.000000
26.550466	__proteinP_rbs	0.000000	0.000000	0.000000
26.550466	__ribosome	99.000000	0.000000	0.000000
26.550466	proteinP	57.000000	1.000000	1.000000
27.171917	__proteinP_rbs	0.000000	0.000000	0.000000
