Generation,Pct_Slow,Pct_Fast,Rate,Mutation_loc,Mutation,Transcript 
0_popB,50.0,50.0,61,0,2.019,88,88,88,100,100,100,100,88,88,100,100,100,100,100,88,88,100,100,100,88,100,100,100,100,100,100,88,88,100,88,88,88,100,88,100,88,100,88,100,100,100,100,100,100,88,100,88,100,88,100,88,88,88,88,88,88,88,100,88,100,100,88,100,100,100,88,100,100,88,88,100,100,100,100,88,88,100,100,100,100,100,100,88,100,88,88,88,88,88,88,88,88,88,88,100,100,100,88,100,100,100,88,88,88,88,88,100,100,88,88,88,88,88,100,88,88,88,100,88,88
1_popB,50.0,50.0,39,1,2.019,88,88,88,100,100,100,100,88,88,100,100,100,100,100,88,88,100,100,100,88,100,100,100,100,100,100,88,88,100,88,88,88,100,88,100,88,100,88,100,100,100,100,100,100,88,100,88,100,88,100,88,88,88,88,88,88,88,100,88,100,100,88,100,100,100,88,100,100,88,88,100,100,100,100,88,88,100,100,100,100,100,100,88,100,88,88,88,88,88,88,88,88,88,88,100,100,100,88,100,100,100,88,88,88,88,88,100,100,88,88,88,88,88,100,88,88,88,100,88,88
2_popB,49.166666666666664,50.83333333333333,15,1,2.020,88,88,88,100,100,100,100,88,88,100,100,100,100,100,88,100,100,100,100,88,100,100,100,100,100,100,88,88,100,88,88,88,100,88,100,88,100,88,100,100,100,100,100,100,88,100,88,100,88,100,88,88,88,88,88,88,88,100,88,100,100,88,100,100,100,88,100,100,88,88,100,100,100,100,88,88,100,100,100,100,100,100,88,100,88,88,88,88,88,88,88,88,88,88,100,100,100,88,100,100,100,88,88,88,88,88,100,100,88,88,88,88,88,100,88,88,88,100,88,88
3_popB,49.166666666666664,50.83333333333333,58,0,2.020,88,88,88,100,100,100,100,88,88,100,100,100,100,100,88,100,100,100,100,88,100,100,100,100,100,100,88,88,100,88,88,88,100,88,100,88,100,88,100,100,100,100,100,100,88,100,88,100,88,100,88,88,88,88,88,88,88,100,88,100,100,88,100,100,100,88,100,100,88,88,100,100,100,100,88,88,100,100,100,100,100,100,88,100,88,88,88,88,88,88,88,88,88,88,100,100,100,88,100,100,100,88,88,88,88,88,100,100,88,88,88,88,88,100,88,88,88,100,88,88
4_popB,49.166666666666664,50.83333333333333,53,0,2.020,88,88,88,100,100,100,100,88,88,100,100,100,100,100,88,100,100,100,100,88,100,100,100,100,100,100,88,88,100,88,88,88,100,88,100,88,100,88,100,100,100,100,100,100,88,100,88,100,88,100,88,88,88,88,88,88,88,100,88,100,100,88,100,100,100,88,100,100,88,88,100,100,100,100,88,88,100,100,100,100,100,100,88,100,88,88,88,88,88,88,88,88,88,88,100,100,100,88,100,100,100,88,88,88,88,88,100,100,88,88,88,88,88,100,88,88,88,100,88,88
5_popB,49.166666666666664,50.83333333333333,62,1,2.020,88,88,88,100,100,100,100,88,88,100,100,100,100,100,88,100,100,100,100,88,100,100,100,100,100,100,88,88,100,88,88,88,100,88,100,88,100,88,100,100,100,100,100,100,88,100,88,100,88,100,88,88,88,88,88,88,88,100,88,100,100,88,100,100,100,88,100,100,88,88,100,100,100,100,88,88,100,100,100,100,100,100,88,100,88,88,88,88,88,88,88,88,88,88,100,100,100,88,100,100,100,88,88,88,88,88,100,100,88,88,88,88,88,100,88,88,88,100,88,88
6_popB,49.166666666666664,50.83333333333333,93,0,2.020,88,88,88,100,100,100,100,88,88,100,100,100,100,100,88,100,100,100,100,88,100,100,100,100,100,100,88,88,100,88,88,88,100,88,100,88,100,88,100,100,100,100,100,100,88,100,88,100,88,100,88,88,88,88,88,88,88,100,88,100,100,88,100,100,100,88,100,100,88,88,100,100,100,100,88,88,100,100,100,100,100,100,88,100,88,88,88,88,88,88,88,88,88,88,100,100,100,88,100,100,100,88,88,88,88,88,100,100,88,88,88,88,88,100,88,88,88,100,88,88
7_popB,49.166666666666664,50.83333333333333,64,1,2.020,88,88,88,100,100,100,100,88,88,100,100,100,100,100,88,100,100,100,100,88,100,100,100,100,100,100,88,88,100,88,88,88,100,88,100,88,100,88,100,100,100,100,100,100,88,100,88,100,88,100,88,88,88,88,88,88,88,100,88,100,100,88,100,100,100,88,100,100,88,88,100,100,100,100,88,88,100,100,100,100,100,100,88,100,88,88,88,88,88,88,88,88,88,88,100,100,100,88,100,100,100,88,88,88,88,88,100,100,88,88,88,88,88,100,88,88,88,100,88,88
8_popB,49.166666666666664,50.83333333333333,1,0,2.020,88,88,88,100,100,100,100,88,88,100,100,100,100,100,88,100,100,100,100,88,100,100,100,100,100,100,88,88,100,88,88,88,100,88,100,88,100,88,100,100,100,100,100,100,88,100,88,100,88,100,88,88,88,88,88,88,88,100,88,100,100,88,100,100,100,88,100,100,88,88,100,100,100,100,88,88,100,100,100,100,100,100,88,100,88,88,88,88,88,88,88,88,88,88,100,100,100,88,100,100,100,88,88,88,88,88,100,100,88,88,88,88,88,100,88,88,88,100,88,88
9_popB,49.166666666666664,50.83333333333333,30,0,2.020,88,88,88,100,100,100,100,88,88,100,100,100,100,100,88,100,100,100,100,88,100,100,100,100,100,100,88,88,100,88,88,88,100,88,100,88,100,88,100,100,100,100,100,100,88,100,88,100,88,100,88,88,88,88,88,88,88,100,88,100,100,88,100,100,100,88,100,100,88,88,100,100,100,100,88,88,100,100,100,100,100,100,88,100,88,88,88,88,88,88,88,88,88,88,100,100,100,88,100,100,100,88,88,88,88,88,100,100,88,88,88,88,88,100,88,88,88,100,88,88
