time	species	protein	transcript	ribo_density
0.000000	__proteinP_rbs	1.000000	0.000000	0.000000
0.000000	__ribosome	100.000000	0.000000	0.000000
1.099747	__proteinP_rbs	0.000000	0.000000	0.000000
1.099747	__ribosome	99.000000	0.000000	0.000000
1.099747	proteinP	1.000000	1.000000	1.000000
1.999667	__proteinP_rbs	1.000000	0.000000	0.000000
1.999667	__ribosome	99.000000	0.000000	0.000000
1.999667	proteinP	3.000000	1.000000	1.000000
3.003845	__proteinP_rbs	0.000000	0.000000	0.000000
3.003845	__ribosome	99.000000	0.000000	0.000000
3.003845	proteinP	5.000000	1.000000	1.000000
3.999690	__proteinP_rbs	1.000000	0.000000	0.000000
3.999690	__ribosome	99.000000	0.000000	0.000000
3.999690	proteinP	6.000000	1.000000	1.000000
5.197521	__proteinP_rbs	0.000000	0.000000	0.000000
5.197521	__ribosome	99.000000	0.000000	0.000000
5.197521	proteinP	9.000000	1.000000	1.000000
6.772111	__proteinP_rbs	0.000000	0.000000	0.000000
6.772111	__ribosome	99.000000	0.000000	0.000000
6.772111	proteinP	13.000000	1.000000	1.000000
7.489138	__proteinP_rbs	0.000000	0.000000	0.000000
7.489138	__ribosome	99.000000	0.000000	0.000000
7.489138	proteinP	14.000000	1.000000	1.000000
8.091677	__proteinP_rbs	0.000000	0.000000	0.000000
8.091677	__ribosome	99.000000	0.000000	0.000000
8.091677	proteinP	16.000000	1.000000	1.000000
8.999396	__proteinP_rbs	1.000000	0.000000	0.000000
8.999396	__ribosome	98.000000	0.000000	0.000000
8.999396	proteinP	17.000000	1.000000	2.000000
9.999760	__proteinP_rbs	0.000000	0.000000	0.000000
9.999760	__ribosome	99.000000	0.000000	0.000000
9.999760	proteinP	21.000000	1.000000	1.000000
11.107458	__proteinP_rbs	0.000000	0.000000	0.000000
11.107458	__ribosome	99.000000	0.000000	0.000000
11.107458	proteinP	25.000000	1.000000	1.000000
12.367760	__proteinP_rbs	0.000000	0.000000	0.000000
12.367760	__ribosome	99.000000	0.000000	0.000000
12.367760	proteinP	27.000000	1.000000	1.000000
14.112408	__proteinP_rbs	0.000000	0.000000	0.000000
14.112408	__ribosome	99.000000	0.000000	0.000000
14.112408	proteinP	29.000000	1.000000	1.000000
14.112835	__proteinP_rbs	0.000000	0.000000	0.000000
14.112835	__ribosome	99.000000	0.000000	0.000000
14.112835	proteinP	29.000000	1.000000	1.000000
14.999004	__proteinP_rbs	0.000000	0.000000	0.000000
14.999004	__ribosome	98.000000	0.000000	0.000000
14.999004	proteinP	33.000000	1.000000	2.000000
17.327215	__proteinP_rbs	0.000000	0.000000	0.000000
17.327215	__ribosome	99.000000	0.000000	0.000000
17.327215	proteinP	35.000000	1.000000	1.000000
17.327422	__proteinP_rbs	0.000000	0.000000	0.000000
17.327422	__ribosome	99.000000	0.000000	0.000000
17.327422	proteinP	35.000000	1.000000	1.000000
18.277817	__proteinP_rbs	0.000000	0.000000	0.000000
18.277817	__ribosome	99.000000	0.000000	0.000000
18.277817	proteinP	37.000000	1.000000	1.000000
19.305566	__proteinP_rbs	0.000000	0.000000	0.000000
19.305566	__ribosome	99.000000	0.000000	0.000000
19.305566	proteinP	39.000000	1.000000	1.000000
20.263369	__proteinP_rbs	0.000000	0.000000	0.000000
20.263369	__ribosome	99.000000	0.000000	0.000000
20.263369	proteinP	41.000000	1.000000	1.000000
21.009334	__proteinP_rbs	0.000000	0.000000	0.000000
21.009334	__ribosome	99.000000	0.000000	0.000000
21.009334	proteinP	42.000000	1.000000	1.000000
22.183513	__proteinP_rbs	0.000000	0.000000	0.000000
22.183513	__ribosome	99.000000	0.000000	0.000000
22.183513	proteinP	44.000000	1.000000	1.000000
23.428878	__proteinP_rbs	0.000000	0.000000	0.000000
23.428878	__ribosome	99.000000	0.000000	0.000000
23.428878	proteinP	47.000000	1.000000	1.000000
23.999019	__proteinP_rbs	1.000000	0.000000	0.000000
23.999019	__ribosome	99.000000	0.000000	0.000000
23.999019	proteinP	49.000000	1.000000	1.000000
25.051338	__proteinP_rbs	0.000000	0.000000	0.000000
25.051338	__ribosome	99.000000	0.000000	0.000000
25.051338	proteinP	53.000000	1.000000	1.000000
26.220153	__proteinP_rbs	0.000000	0.000000	0.000000
26.220153	__ribosome	99.000000	0.000000	0.000000
26.220153	proteinP	56.000000	1.000000	1.000000
27.059426	__proteinP_rbs	0.000000	0.000000	0.000000
