time	species	protein	transcript	ribo_density
0.000000	__proteinP_rbs	1.000000	0.000000	0.000000
0.000000	__ribosome	100.000000	0.000000	0.000000
1.075061	__proteinP_rbs	0.000000	0.000000	0.000000
1.075061	__ribosome	99.000000	0.000000	0.000000
1.075061	proteinP	1.000000	1.000000	1.000000
2.467856	__proteinP_rbs	0.000000	0.000000	0.000000
2.467856	__ribosome	99.000000	0.000000	0.000000
2.467856	proteinP	4.000000	1.000000	1.000000
2.999290	__proteinP_rbs	1.000000	0.000000	0.000000
2.999290	__ribosome	99.000000	0.000000	0.000000
2.999290	proteinP	5.000000	1.000000	1.000000
3.999306	__proteinP_rbs	1.000000	0.000000	0.000000
3.999306	__ribosome	99.000000	0.000000	0.000000
3.999306	proteinP	7.000000	1.000000	1.000000
4.999404	__proteinP_rbs	1.000000	0.000000	0.000000
4.999404	__ribosome	99.000000	0.000000	0.000000
4.999404	proteinP	9.000000	1.000000	1.000000
6.506230	__proteinP_rbs	0.000000	0.000000	0.000000
6.506230	__ribosome	99.000000	0.000000	0.000000
6.506230	proteinP	13.000000	1.000000	1.000000
7.190075	__proteinP_rbs	0.000000	0.000000	0.000000
7.190075	__ribosome	99.000000	0.000000	0.000000
7.190075	proteinP	14.000000	1.000000	1.000000
8.482918	__proteinP_rbs	0.000000	0.000000	0.000000
8.482918	__ribosome	99.000000	0.000000	0.000000
8.482918	proteinP	17.000000	1.000000	1.000000
9.881344	__proteinP_rbs	0.000000	0.000000	0.000000
9.881344	__ribosome	99.000000	0.000000	0.000000
9.881344	proteinP	21.000000	1.000000	1.000000
9.999196	__proteinP_rbs	1.000000	0.000000	0.000000
9.999196	__ribosome	98.000000	0.000000	0.000000
9.999196	proteinP	21.000000	1.000000	2.000000
10.999203	__proteinP_rbs	1.000000	0.000000	0.000000
10.999203	__ribosome	99.000000	0.000000	0.000000
10.999203	proteinP	23.000000	1.000000	1.000000
12.095546	__proteinP_rbs	0.000000	0.000000	0.000000
12.095546	__ribosome	99.000000	0.000000	0.000000
12.095546	proteinP	25.000000	1.000000	1.000000
12.999003	__proteinP_rbs	1.000000	0.000000	0.000000
12.999003	__ribosome	98.000000	0.000000	0.000000
12.999003	proteinP	27.000000	1.000000	2.000000
14.280279	__proteinP_rbs	0.000000	0.000000	0.000000
14.280279	__ribosome	99.000000	0.000000	0.000000
14.280279	proteinP	29.000000	1.000000	1.000000
15.479530	__proteinP_rbs	0.000000	0.000000	0.000000
15.479530	__ribosome	99.000000	0.000000	0.000000
15.479530	proteinP	31.000000	1.000000	1.000000
15.999664	__proteinP_rbs	1.000000	0.000000	0.000000
15.999664	__ribosome	99.000000	0.000000	0.000000
15.999664	proteinP	32.000000	1.000000	1.000000
17.039863	__proteinP_rbs	0.000000	0.000000	0.000000
17.039863	__ribosome	99.000000	0.000000	0.000000
17.039863	proteinP	36.000000	1.000000	1.000000
18.007156	__proteinP_rbs	0.000000	0.000000	0.000000
18.007156	__ribosome	99.000000	0.000000	0.000000
18.007156	proteinP	39.000000	1.000000	1.000000
19.375099	__proteinP_rbs	0.000000	0.000000	0.000000
19.375099	__ribosome	99.000000	0.000000	0.000000
19.375099	proteinP	42.000000	1.000000	1.000000
20.042709	__proteinP_rbs	0.000000	0.000000	0.000000
20.042709	__ribosome	99.000000	0.000000	0.000000
20.042709	proteinP	43.000000	1.000000	1.000000
20.999029	__proteinP_rbs	1.000000	0.000000	0.000000
20.999029	__ribosome	97.000000	0.000000	0.000000
20.999029	proteinP	49.000000	1.000000	3.000000
23.049426	__proteinP_rbs	0.000000	0.000000	0.000000
23.049426	__ribosome	99.000000	0.000000	0.000000
23.049426	proteinP	52.000000	1.000000	1.000000
23.050241	__proteinP_rbs	0.000000	0.000000	0.000000
23.050241	__ribosome	99.000000	0.000000	0.000000
23.050241	proteinP	52.000000	1.000000	1.000000
23.999217	__proteinP_rbs	1.000000	0.000000	0.000000
23.999217	__ribosome	99.000000	0.000000	0.000000
23.999217	proteinP	54.000000	1.000000	1.000000
25.452174	__proteinP_rbs	0.000000	0.000000	0.000000
25.452174	__ribosome	99.000000	0.000000	0.000000
25.452174	proteinP	55.000000	1.000000	1.000000
26.078076	__proteinP_rbs	0.000000	0.000000	0.000000
26.078076	__ribosome	99.000000	0.000000	0.000000
26.078076	proteinP	56.000000	1.000000	1.000000
29.562642	__proteinP_rbs	0.000000	0.000000	0.000000
