time	species	protein	transcript	ribo_density
0.000000	__proteinP_rbs	1.000000	0.000000	0.000000
0.000000	__ribosome	100.000000	0.000000	0.000000
1.067975	__proteinP_rbs	0.000000	0.000000	0.000000
1.067975	__ribosome	99.000000	0.000000	0.000000
1.067975	proteinP	1.000000	1.000000	1.000000
2.431100	__proteinP_rbs	0.000000	0.000000	0.000000
2.431100	__ribosome	99.000000	0.000000	0.000000
2.431100	proteinP	4.000000	1.000000	1.000000
3.652328	__proteinP_rbs	0.000000	0.000000	0.000000
3.652328	__ribosome	99.000000	0.000000	0.000000
3.652328	proteinP	6.000000	1.000000	1.000000
4.107095	__proteinP_rbs	0.000000	0.000000	0.000000
4.107095	__ribosome	99.000000	0.000000	0.000000
4.107095	proteinP	8.000000	1.000000	1.000000
4.999009	__proteinP_rbs	1.000000	0.000000	0.000000
4.999009	__ribosome	99.000000	0.000000	0.000000
4.999009	proteinP	10.000000	1.000000	1.000000
6.398014	__proteinP_rbs	0.000000	0.000000	0.000000
6.398014	__ribosome	99.000000	0.000000	0.000000
6.398014	proteinP	13.000000	1.000000	1.000000
7.072722	__proteinP_rbs	0.000000	0.000000	0.000000
7.072722	__ribosome	99.000000	0.000000	0.000000
7.072722	proteinP	14.000000	1.000000	1.000000
8.342705	__proteinP_rbs	0.000000	0.000000	0.000000
8.342705	__ribosome	99.000000	0.000000	0.000000
8.342705	proteinP	17.000000	1.000000	1.000000
9.385001	__proteinP_rbs	0.000000	0.000000	0.000000
9.385001	__ribosome	99.000000	0.000000	0.000000
9.385001	proteinP	21.000000	1.000000	1.000000
9.999114	__proteinP_rbs	1.000000	0.000000	0.000000
9.999114	__ribosome	99.000000	0.000000	0.000000
9.999114	proteinP	24.000000	1.000000	1.000000
11.377770	__proteinP_rbs	0.000000	0.000000	0.000000
11.377770	__ribosome	99.000000	0.000000	0.000000
11.377770	proteinP	26.000000	1.000000	1.000000
12.038548	__proteinP_rbs	0.000000	0.000000	0.000000
12.038548	__ribosome	99.000000	0.000000	0.000000
12.038548	proteinP	27.000000	1.000000	1.000000
13.717629	__proteinP_rbs	0.000000	0.000000	0.000000
13.717629	__ribosome	99.000000	0.000000	0.000000
13.717629	proteinP	29.000000	1.000000	1.000000
14.098874	__proteinP_rbs	0.000000	0.000000	0.000000
14.098874	__ribosome	99.000000	0.000000	0.000000
14.098874	proteinP	31.000000	1.000000	1.000000
16.758359	__proteinP_rbs	0.000000	0.000000	0.000000
16.758359	__ribosome	99.000000	0.000000	0.000000
16.758359	proteinP	35.000000	1.000000	1.000000
16.758476	__proteinP_rbs	0.000000	0.000000	0.000000
16.758476	__ribosome	99.000000	0.000000	0.000000
16.758476	proteinP	35.000000	1.000000	1.000000
17.243238	__proteinP_rbs	0.000000	0.000000	0.000000
17.243238	__ribosome	99.000000	0.000000	0.000000
17.243238	proteinP	36.000000	1.000000	1.000000
18.115228	__proteinP_rbs	0.000000	0.000000	0.000000
18.115228	__ribosome	99.000000	0.000000	0.000000
18.115228	proteinP	38.000000	1.000000	1.000000
19.495317	__proteinP_rbs	0.000000	0.000000	0.000000
19.495317	__ribosome	99.000000	0.000000	0.000000
19.495317	proteinP	41.000000	1.000000	1.000000
20.202097	__proteinP_rbs	0.000000	0.000000	0.000000
20.202097	__ribosome	99.000000	0.000000	0.000000
20.202097	proteinP	42.000000	1.000000	1.000000
21.307593	__proteinP_rbs	0.000000	0.000000	0.000000
21.307593	__ribosome	99.000000	0.000000	0.000000
21.307593	proteinP	44.000000	1.000000	1.000000
22.501157	__proteinP_rbs	0.000000	0.000000	0.000000
22.501157	__ribosome	99.000000	0.000000	0.000000
22.501157	proteinP	47.000000	1.000000	1.000000
22.999100	__proteinP_rbs	1.000000	0.000000	0.000000
22.999100	__ribosome	99.000000	0.000000	0.000000
22.999100	proteinP	49.000000	1.000000	1.000000
23.999695	__proteinP_rbs	1.000000	0.000000	0.000000
23.999695	__ribosome	99.000000	0.000000	0.000000
23.999695	proteinP	53.000000	1.000000	1.000000
25.016058	__proteinP_rbs	0.000000	0.000000	0.000000
25.016058	__ribosome	99.000000	0.000000	0.000000
25.016058	proteinP	56.000000	1.000000	1.000000
26.418593	__proteinP_rbs	0.000000	0.000000	0.000000
26.418593	__ribosome	99.000000	0.000000	0.000000
26.418593	proteinP	58.000000	1.000000	1.000000
26.999109	__proteinP_rbs	1.000000	0.000000	0.000000
